transaction_id,customer_id,merchant_id,amount,currency,payment_method,bank,transaction_time,status,failure_reason,checkout_completed,subscription_flag
TXN_001366,CUST_01500,MER_0011,564.02,INR,Wallet,HDFC,2026-07-20 10:48:00,success,,True,False
TXN_001367,CUST_01579,MER_0004,913.46,INR,UPI,AXIS,2026-07-15 22:27:00,success,,True,False
TXN_001368,CUST_01789,MER_0044,463.84,INR,NetBanking,HDFC,2026-08-04 22:02:00,success,,True,True
TXN_001369,CUST_00248,MER_0034,2278.21,INR,NetBanking,ICICI,2026-07-10 04:06:00,failed,bank_declined,True,False
TXN_001370,CUST_00129,MER_0048,1879.28,INR,NetBanking,AXIS,2026-08-26 17:15:00,success,,True,False
TXN_001371,CUST_01426,MER_0044,1059.91,INR,Card,YES,2026-08-01 01:39:00,failed,authentication_failure,False,False
TXN_001372,CUST_01647,MER_0010,3538.63,INR,UPI,AXIS,2026-07-30 15:27:00,failed,network_error,True,False
TXN_001373,CUST_00242,MER_0003,3143.48,INR,Wallet,YES,2026-08-14 12:11:00,success,,True,False
TXN_001374,CUST_01707,MER_0035,1202.07,INR,UPI,SBI,2026-07-21 22:09:00,success,,True,False
TXN_001375,CUST_01701,MER_0002,2821.01,INR,Wallet,AXIS,2026-08-24 23:17:00,failed,bank_timeout,True,False
TXN_001376,CUST_00122,MER_0015,3900.78,INR,Wallet,YES,2026-08-20 04:12:00,success,,True,False
TXN_001377,CUST_01069,MER_0034,1754.73,INR,NetBanking,YES,2026-07-06 16:52:00,success,,True,False
TXN_001378,CUST_00983,MER_0008,2998.18,INR,UPI,KOTAK,2026-07-23 11:58:00,success,,True,False
TXN_001379,CUST_00145,MER_0012,2013.17,INR,NetBanking,HDFC,2026-08-08 22:00:00,failed,bank_declined,False,False
TXN_001380,CUST_01414,MER_0043,1880.91,INR,Card,ICICI,2026-07-10 05:46:00,failed,bank_declined,True,False
TXN_001381,CUST_01915,MER_0001,2891.92,INR,UPI,AXIS,2026-08-14 23:40:00,success,,True,False
TXN_001382,CUST_01480,MER_0023,1102.48,INR,UPI,ICICI,2026-07-28 14:34:00,failed,network_error,True,False
TXN_001383,CUST_01587,MER_0008,803.65,INR,Card,ICICI,2026-08-23 06:49:00,success,,True,True
TXN_001384,CUST_01203,MER_0008,678.43,INR,UPI,HDFC,2026-07-23 22:00:00,success,,True,False
TXN_001385,CUST_00072,MER_0015,921.66,INR,NetBanking,KOTAK,2026-08-13 19:07:00,success,,True,True
TXN_001386,CUST_00659,MER_0032,2772.68,INR,Card,YES,2026-07-28 08:56:00,success,,True,False
TXN_001387,CUST_00337,MER_0031,1194.84,INR,UPI,AXIS,2026-08-18 08:57:00,failed,bank_timeout,False,False
TXN_001388,CUST_01628,MER_0046,2509.33,INR,Card,YES,2026-07-07 20:44:00,failed,network_error,True,False
TXN_001389,CUST_00212,MER_0004,4121.53,INR,UPI,KOTAK,2026-07-22 07:12:00,success,,True,True
TXN_001390,CUST_01578,MER_0016,4668.71,INR,NetBanking,YES,2026-08-20 16:20:00,success,,True,False
TXN_001391,CUST_01741,MER_0042,1102.03,INR,UPI,HDFC,2026-07-18 13:32:00,success,,True,False
TXN_001392,CUST_00756,MER_0016,3415.75,INR,UPI,YES,2026-07-21 07:49:00,success,,True,False
TXN_001393,CUST_00284,MER_0008,1230.04,INR,Card,SBI,2026-07-10 00:27:00,success,,True,True
TXN_001394,CUST_00449,MER_0025,2638.95,INR,UPI,YES,2026-07-04 17:21:00,success,,True,False
TXN_001395,CUST_01515,MER_0037,887.49,INR,NetBanking,AXIS,2026-08-12 12:28:00,success,,True,False
TXN_001396,CUST_00937,MER_0031,581.44,INR,UPI,SBI,2026-07-17 19:24:00,failed,bank_timeout,True,True
TXN_001397,CUST_00862,MER_0002,2210.59,INR,Card,YES,2026-07-06 19:40:00,success,,True,False
TXN_001398,CUST_01264,MER_0038,1775.53,INR,UPI,KOTAK,2026-08-01 12:12:00,success,,True,True
TXN_001399,CUST_01483,MER_0001,946.5,INR,NetBanking,HDFC,2026-07-17 05:45:00,success,,True,True
TXN_001400,CUST_01857,MER_0005,1772.38,INR,Card,YES,2026-08-01 03:16:00,failed,bank_declined,True,True
TXN_001401,CUST_01790,MER_0026,2354.5,INR,UPI,KOTAK,2026-08-11 15:29:00,success,,True,False
TXN_001402,CUST_00908,MER_0031,2824.26,INR,UPI,ICICI,2026-07-28 16:44:00,success,,True,False
TXN_001403,CUST_00144,MER_0039,1427.83,INR,Wallet,ICICI,2026-07-09 14:56:00,success,,True,False
TXN_001404,CUST_00485,MER_0030,6231.51,INR,Wallet,YES,2026-08-06 18:06:00,success,,True,False
TXN_001405,CUST_00699,MER_0027,952.47,INR,UPI,YES,2026-07-14 21:32:00,success,,True,False
TXN_001406,CUST_00014,MER_0045,3604.9,INR,UPI,HDFC,2026-08-08 03:07:00,success,,True,False
TXN_001407,CUST_01442,MER_0013,6282.43,INR,UPI,KOTAK,2026-08-13 19:44:00,success,,True,True
TXN_001408,CUST_01236,MER_0010,3585.76,INR,UPI,HDFC,2026-08-07 02:21:00,success,,True,True
TXN_001409,CUST_01696,MER_0032,2075.55,INR,NetBanking,SBI,2026-07-19 19:13:00,success,,True,False
TXN_001410,CUST_00429,MER_0031,1599.37,INR,UPI,HDFC,2026-07-01 04:47:00,success,,True,False
TXN_001411,CUST_00892,MER_0020,5590.76,INR,UPI,YES,2026-08-18 14:51:00,success,,True,False
TXN_001412,CUST_01317,MER_0038,781.82,INR,UPI,SBI,2026-08-26 03:02:00,success,,True,False
TXN_001413,CUST_00267,MER_0023,1123.16,INR,UPI,HDFC,2026-07-17 11:17:00,failed,network_error,True,False
TXN_001414,CUST_01714,MER_0028,6569.04,INR,Card,AXIS,2026-07-29 02:41:00,failed,bank_declined,True,True
TXN_001415,CUST_01385,MER_0038,1125.03,INR,UPI,HDFC,2026-07-12 12:33:00,success,,True,True
TXN_001416,CUST_01927,MER_0030,1904.08,INR,UPI,ICICI,2026-07-28 10:13:00,failed,bank_timeout,True,False
TXN_001417,CUST_00777,MER_0022,1383.22,INR,Card,SBI,2026-07-19 14:07:00,success,,True,False
TXN_001418,CUST_01104,MER_0049,5340.7,INR,UPI,SBI,2026-08-17 07:33:00,success,,True,False
TXN_001419,CUST_00293,MER_0020,814.53,INR,Card,AXIS,2026-08-06 20:35:00,success,,True,False
TXN_001420,CUST_00609,MER_0046,8839.85,INR,Wallet,SBI,2026-07-18 19:44:00,success,,True,False
TXN_001421,CUST_01330,MER_0018,4734.27,INR,NetBanking,SBI,2026-07-02 17:56:00,success,,True,False
TXN_001422,CUST_00079,MER_0036,5841.19,INR,UPI,ICICI,2026-07-04 20:15:00,success,,True,False
TXN_001423,CUST_00218,MER_0047,1685.21,INR,UPI,ICICI,2026-08-06 22:50:00,success,,True,False
TXN_001424,CUST_01464,MER_0034,2164.72,INR,Card,SBI,2026-07-07 08:30:00,failed,network_error,False,False
TXN_001425,CUST_01119,MER_0003,1604.02,INR,UPI,SBI,2026-08-24 17:42:00,success,,True,False
TXN_001426,CUST_00343,MER_0027,3622.52,INR,UPI,AXIS,2026-08-21 19:59:00,failed,bank_declined,True,True
TXN_001427,CUST_00667,MER_0005,1006.54,INR,UPI,KOTAK,2026-07-15 19:20:00,failed,bank_timeout,False,False
TXN_001428,CUST_01442,MER_0046,2162.37,INR,Card,ICICI,2026-07-22 19:52:00,success,,True,False
TXN_001429,CUST_00055,MER_0001,799.01,INR,Card,AXIS,2026-08-21 02:41:00,success,,True,False
TXN_001430,CUST_01393,MER_0005,3916.99,INR,UPI,SBI,2026-08-05 10:11:00,failed,bank_declined,True,False
TXN_001431,CUST_01123,MER_0014,2087.43,INR,UPI,ICICI,2026-07-13 13:54:00,failed,bank_declined,True,False
TXN_001432,CUST_00409,MER_0042,1297.93,INR,UPI,SBI,2026-07-15 22:38:00,success,,True,False
TXN_001433,CUST_01902,MER_0048,2426.89,INR,Card,YES,2026-07-26 18:26:00,success,,True,True
TXN_001434,CUST_01977,MER_0042,2053.93,INR,UPI,YES,2026-07-10 19:25:00,success,,True,False
TXN_001435,CUST_00945,MER_0004,1812.59,INR,UPI,YES,2026-07-06 22:04:00,success,,True,False
TXN_001436,CUST_00960,MER_0019,1362.71,INR,UPI,SBI,2026-07-13 01:16:00,success,,True,False
TXN_001437,CUST_00376,MER_0010,3151.46,INR,UPI,SBI,2026-07-04 05:34:00,failed,network_error,False,False
TXN_001438,CUST_01517,MER_0013,2729.6,INR,UPI,ICICI,2026-08-09 07:58:00,failed,bank_timeout,True,False
TXN_001439,CUST_01069,MER_0017,802.57,INR,UPI,AXIS,2026-07-05 23:37:00,failed,authentication_failure,True,False
TXN_001440,CUST_01852,MER_0049,1014.45,INR,NetBanking,ICICI,2026-08-17 01:56:00,failed,bank_declined,True,True
TXN_001441,CUST_00198,MER_0032,1350.87,INR,UPI,HDFC,2026-07-14 09:14:00,success,,True,False
TXN_001442,CUST_00950,MER_0003,6332.94,INR,UPI,SBI,2026-07-30 02:19:00,success,,True,False
TXN_001443,CUST_00089,MER_0048,5218.75,INR,Card,HDFC,2026-07-06 15:30:00,success,,True,False
TXN_001444,CUST_01133,MER_0009,2964.32,INR,UPI,SBI,2026-07-04 14:59:00,success,,True,False
TXN_001445,CUST_01706,MER_0017,716.11,INR,Card,KOTAK,2026-07-30 03:28:00,success,,True,False
TXN_001446,CUST_01288,MER_0045,2085.94,INR,UPI,SBI,2026-07-27 03:36:00,success,,True,False
TXN_001447,CUST_00429,MER_0012,3106.84,INR,Wallet,HDFC,2026-07-25 12:16:00,success,,True,False
TXN_001448,CUST_00618,MER_0029,2808.57,INR,UPI,YES,2026-07-31 21:28:00,failed,network_error,False,True
TXN_001449,CUST_00429,MER_0046,1197.21,INR,UPI,KOTAK,2026-08-16 05:01:00,success,,True,False
TXN_001450,CUST_01469,MER_0013,2318.64,INR,UPI,HDFC,2026-08-20 06:21:00,failed,bank_timeout,False,True
TXN_001451,CUST_01792,MER_0036,421.2,INR,UPI,YES,2026-08-09 01:42:00,success,,True,False
TXN_001452,CUST_00047,MER_0005,2143.73,INR,UPI,HDFC,2026-08-25 16:32:00,failed,bank_timeout,True,False
TXN_001453,CUST_01565,MER_0017,4815.95,INR,Card,ICICI,2026-08-08 10:51:00,success,,True,False
TXN_001454,CUST_01094,MER_0032,4248.35,INR,UPI,ICICI,2026-07-10 16:48:00,success,,True,False
TXN_001455,CUST_01640,MER_0015,3889.58,INR,Card,ICICI,2026-07-11 00:43:00,success,,True,False
TXN_001456,CUST_00128,MER_0008,1286.97,INR,UPI,AXIS,2026-08-13 10:56:00,success,,True,False
TXN_001457,CUST_00375,MER_0042,530.38,INR,UPI,ICICI,2026-07-13 00:03:00,success,,True,False
TXN_001458,CUST_00241,MER_0019,1782.12,INR,UPI,AXIS,2026-08-26 00:37:00,success,,True,False
TXN_001459,CUST_00712,MER_0033,5438.76,INR,Card,SBI,2026-07-01 09:14:00,success,,True,False
TXN_001460,CUST_00368,MER_0024,7441.02,INR,Card,AXIS,2026-08-19 17:19:00,success,,True,True
TXN_001461,CUST_00654,MER_0021,4308.91,INR,UPI,YES,2026-07-29 16:57:00,failed,bank_declined,True,False
TXN_001462,CUST_00067,MER_0029,3306.72,INR,Wallet,AXIS,2026-07-21 05:49:00,failed,network_error,True,False
TXN_001463,CUST_00384,MER_0002,2199.43,INR,Card,KOTAK,2026-08-16 05:22:00,failed,insufficient_funds,True,False
TXN_001464,CUST_00376,MER_0043,1148.2,INR,Card,AXIS,2026-07-15 14:52:00,failed,bank_declined,True,False
TXN_001465,CUST_01144,MER_0003,1886.31,INR,UPI,HDFC,2026-07-22 22:38:00,failed,network_error,True,False
TXN_001466,CUST_01218,MER_0003,791.99,INR,UPI,KOTAK,2026-08-04 07:39:00,success,,True,True
TXN_001467,CUST_01832,MER_0042,3899.97,INR,UPI,ICICI,2026-07-07 05:54:00,success,,True,False
TXN_001468,CUST_00109,MER_0033,1353.68,INR,Card,HDFC,2026-08-15 12:42:00,success,,True,False
TXN_001469,CUST_01160,MER_0027,786.65,INR,Card,AXIS,2026-07-20 00:17:00,failed,expired_card,True,False
TXN_001470,CUST_01871,MER_0009,5472.97,INR,NetBanking,YES,2026-07-01 01:27:00,success,,True,True
TXN_001471,CUST_00274,MER_0033,1241.46,INR,NetBanking,AXIS,2026-07-29 21:47:00,success,,True,False
TXN_001472,CUST_00667,MER_0034,735.67,INR,UPI,YES,2026-07-25 21:46:00,success,,True,False
TXN_001473,CUST_01069,MER_0048,2267.71,INR,UPI,YES,2026-07-08 20:20:00,success,,True,True
TXN_001474,CUST_01086,MER_0043,2275.72,INR,UPI,KOTAK,2026-07-10 14:53:00,success,,True,True
TXN_001475,CUST_00536,MER_0012,3784.45,INR,UPI,YES,2026-07-05 01:33:00,failed,bank_declined,True,False
TXN_001476,CUST_00880,MER_0037,2327.31,INR,Card,YES,2026-08-25 03:49:00,failed,network_error,True,False
TXN_001477,CUST_00293,MER_0042,2920.14,INR,UPI,YES,2026-07-13 03:47:00,success,,True,True
TXN_001478,CUST_00315,MER_0028,1849.85,INR,UPI,HDFC,2026-08-17 23:29:00,success,,True,False
TXN_001479,CUST_00435,MER_0001,672.33,INR,UPI,ICICI,2026-08-17 05:30:00,success,,True,True
TXN_001480,CUST_01913,MER_0013,1978.06,INR,NetBanking,HDFC,2026-07-21 21:33:00,failed,bank_declined,True,False
TXN_001481,CUST_00750,MER_0027,5261.88,INR,NetBanking,KOTAK,2026-07-11 22:31:00,success,,True,False
TXN_001482,CUST_00344,MER_0004,3533.3,INR,UPI,KOTAK,2026-08-14 14:45:00,failed,network_error,True,False
TXN_001483,CUST_01655,MER_0033,2801.2,INR,Card,AXIS,2026-08-13 06:57:00,failed,expired_card,False,True
TXN_001484,CUST_01745,MER_0050,8286.85,INR,UPI,AXIS,2026-07-30 03:34:00,failed,network_error,False,True
TXN_001485,CUST_01188,MER_0046,4485.82,INR,Card,HDFC,2026-08-13 18:27:00,success,,True,False
TXN_001486,CUST_00295,MER_0023,2560.78,INR,NetBanking,AXIS,2026-08-17 20:28:00,success,,True,True
TXN_001487,CUST_00672,MER_0021,3329.74,INR,Card,YES,2026-08-14 00:40:00,success,,True,False
TXN_001488,CUST_01035,MER_0025,6631.62,INR,UPI,HDFC,2026-07-28 21:28:00,success,,True,False
TXN_001489,CUST_00532,MER_0001,840.32,INR,Card,KOTAK,2026-08-03 03:25:00,success,,True,False
TXN_001490,CUST_00898,MER_0050,1845.39,INR,UPI,ICICI,2026-07-30 20:42:00,success,,True,False
TXN_001491,CUST_01754,MER_0033,1315.46,INR,Card,SBI,2026-08-07 14:18:00,success,,True,False
TXN_001492,CUST_01274,MER_0035,3305.43,INR,Card,SBI,2026-08-12 16:58:00,failed,bank_declined,False,False
TXN_001493,CUST_01230,MER_0025,1513.86,INR,Card,KOTAK,2026-08-25 12:04:00,success,,True,True
TXN_001494,CUST_02000,MER_0029,360.6,INR,UPI,KOTAK,2026-08-02 20:14:00,success,,True,False
TXN_001495,CUST_01875,MER_0021,1755.0,INR,UPI,SBI,2026-08-12 14:51:00,success,,True,True
TXN_001496,CUST_00080,MER_0048,5068.39,INR,UPI,ICICI,2026-08-07 20:44:00,failed,bank_timeout,True,False
TXN_001497,CUST_00668,MER_0026,3437.67,INR,UPI,KOTAK,2026-07-01 18:53:00,success,,True,False
TXN_001498,CUST_01800,MER_0044,1950.82,INR,UPI,KOTAK,2026-07-23 23:24:00,success,,True,False
TXN_001499,CUST_01926,MER_0018,877.24,INR,UPI,KOTAK,2026-07-13 20:45:00,success,,True,False
TXN_001500,CUST_01207,MER_0027,3685.77,INR,UPI,SBI,2026-08-23 15:38:00,success,,True,False
TXN_001501,CUST_01903,MER_0026,1252.1,INR,Card,KOTAK,2026-08-21 18:12:00,failed,insufficient_funds,True,False
TXN_001502,CUST_00115,MER_0043,3852.22,INR,Card,AXIS,2026-08-26 00:20:00,success,,True,True
TXN_001503,CUST_01255,MER_0003,1533.77,INR,UPI,ICICI,2026-07-30 01:20:00,success,,True,False
TXN_001504,CUST_00659,MER_0004,1496.51,INR,UPI,KOTAK,2026-07-12 09:14:00,success,,True,False
TXN_001505,CUST_00618,MER_0007,2265.71,INR,Card,HDFC,2026-08-05 18:25:00,success,,True,True
TXN_001506,CUST_00675,MER_0003,2015.05,INR,UPI,SBI,2026-08-12 18:27:00,success,,True,False
TXN_001507,CUST_00201,MER_0031,5963.82,INR,UPI,YES,2026-07-07 18:53:00,success,,True,False
TXN_001508,CUST_01222,MER_0001,2833.12,INR,UPI,AXIS,2026-08-20 12:38:00,success,,True,True
TXN_001509,CUST_00384,MER_0003,1359.26,INR,Card,YES,2026-07-25 23:10:00,success,,True,False
TXN_001510,CUST_01519,MER_0050,11073.97,INR,Card,YES,2026-07-14 00:35:00,success,,True,False
TXN_001511,CUST_00810,MER_0019,2538.8,INR,UPI,SBI,2026-08-19 19:17:00,failed,network_error,True,False
TXN_001512,CUST_01148,MER_0047,1500.3,INR,NetBanking,YES,2026-07-08 18:07:00,success,,True,False
TXN_001513,CUST_01942,MER_0003,3263.29,INR,UPI,YES,2026-08-18 06:57:00,success,,True,False
TXN_001514,CUST_00685,MER_0004,3130.31,INR,UPI,SBI,2026-07-20 08:36:00,failed,network_error,True,False
TXN_001515,CUST_01658,MER_0024,12237.01,INR,UPI,HDFC,2026-07-25 04:50:00,success,,True,True
TXN_001516,CUST_01035,MER_0023,6853.51,INR,Card,AXIS,2026-08-25 16:18:00,failed,network_error,True,True
TXN_001517,CUST_01145,MER_0043,1010.48,INR,UPI,HDFC,2026-07-17 17:01:00,success,,True,False
TXN_001518,CUST_00254,MER_0035,3222.94,INR,UPI,SBI,2026-07-24 20:23:00,failed,network_error,True,False
TXN_001519,CUST_01365,MER_0019,3243.91,INR,UPI,SBI,2026-07-14 03:28:00,failed,bank_declined,False,True
TXN_001520,CUST_01610,MER_0005,3659.17,INR,Wallet,AXIS,2026-07-16 21:50:00,failed,insufficient_funds,True,False
TXN_001521,CUST_01646,MER_0023,3844.82,INR,Card,YES,2026-08-13 10:57:00,success,,True,True
TXN_001522,CUST_00885,MER_0043,1053.92,INR,UPI,YES,2026-08-23 11:49:00,failed,authentication_failure,True,True
TXN_001523,CUST_00770,MER_0005,9067.86,INR,UPI,HDFC,2026-08-03 21:44:00,failed,bank_timeout,True,False
TXN_001524,CUST_00580,MER_0010,993.47,INR,UPI,KOTAK,2026-08-16 10:05:00,failed,bank_declined,True,False
TXN_001525,CUST_00027,MER_0039,461.43,INR,UPI,SBI,2026-07-15 16:40:00,success,,True,True
TXN_001526,CUST_01183,MER_0008,3799.1,INR,Card,AXIS,2026-07-06 02:20:00,success,,True,False
TXN_001527,CUST_00239,MER_0034,1574.1,INR,NetBanking,ICICI,2026-07-28 01:16:00,success,,True,False
TXN_001528,CUST_01098,MER_0012,11370.26,INR,NetBanking,KOTAK,2026-07-05 12:02:00,success,,True,False
TXN_001529,CUST_01487,MER_0013,1313.31,INR,UPI,KOTAK,2026-07-28 06:16:00,success,,True,True
TXN_001530,CUST_00846,MER_0008,631.85,INR,UPI,SBI,2026-07-27 11:09:00,success,,True,False
TXN_001531,CUST_00394,MER_0047,1674.03,INR,UPI,KOTAK,2026-07-04 03:27:00,success,,True,False
TXN_001532,CUST_00163,MER_0028,502.51,INR,Card,ICICI,2026-07-19 09:31:00,success,,True,False
TXN_001533,CUST_00312,MER_0031,4450.98,INR,UPI,AXIS,2026-07-11 20:13:00,success,,True,False
TXN_001534,CUST_00242,MER_0020,467.75,INR,UPI,AXIS,2026-07-09 20:03:00,success,,True,False
TXN_001535,CUST_00611,MER_0041,2496.8,INR,Card,SBI,2026-07-22 01:47:00,success,,True,False
TXN_001536,CUST_01489,MER_0002,463.01,INR,Card,HDFC,2026-07-04 18:10:00,success,,True,False
TXN_001537,CUST_00230,MER_0037,1888.92,INR,UPI,ICICI,2026-08-23 23:20:00,success,,True,True
TXN_001538,CUST_00243,MER_0006,9087.93,INR,Card,AXIS,2026-08-12 17:49:00,failed,insufficient_funds,True,False
TXN_001539,CUST_00240,MER_0011,1223.17,INR,Card,SBI,2026-08-22 16:44:00,success,,True,False
TXN_001540,CUST_00515,MER_0049,2380.43,INR,Card,KOTAK,2026-08-17 03:47:00,success,,True,True
TXN_001541,CUST_00709,MER_0005,2476.03,INR,UPI,KOTAK,2026-07-30 18:23:00,success,,True,False
TXN_001542,CUST_00019,MER_0041,3562.1,INR,NetBanking,ICICI,2026-07-20 18:03:00,success,,True,False
TXN_001543,CUST_01816,MER_0029,817.71,INR,NetBanking,AXIS,2026-07-01 11:12:00,success,,True,False
TXN_001544,CUST_00833,MER_0017,3920.81,INR,Wallet,HDFC,2026-08-20 09:04:00,success,,True,False
TXN_001545,CUST_01453,MER_0049,280.48,INR,NetBanking,KOTAK,2026-07-26 17:51:00,failed,bank_timeout,True,True
TXN_001546,CUST_01072,MER_0050,1651.4,INR,UPI,ICICI,2026-08-09 16:46:00,success,,True,True
TXN_001547,CUST_00875,MER_0022,4050.77,INR,Card,HDFC,2026-08-17 21:04:00,success,,True,False
TXN_001548,CUST_01924,MER_0047,2485.19,INR,Card,ICICI,2026-08-23 03:35:00,success,,True,False
TXN_001549,CUST_01437,MER_0021,792.78,INR,UPI,AXIS,2026-07-28 19:58:00,failed,bank_declined,True,False
TXN_001550,CUST_01039,MER_0049,2861.05,INR,Card,YES,2026-07-01 22:49:00,success,,True,True
TXN_001551,CUST_00224,MER_0002,2291.01,INR,Card,HDFC,2026-07-08 19:38:00,failed,expired_card,True,False
TXN_001552,CUST_01587,MER_0009,1661.26,INR,Card,SBI,2026-07-23 04:08:00,failed,insufficient_funds,True,False
TXN_001553,CUST_00865,MER_0008,1612.99,INR,UPI,SBI,2026-07-04 04:37:00,failed,bank_declined,True,True
TXN_001554,CUST_00468,MER_0026,13848.74,INR,UPI,AXIS,2026-07-06 07:24:00,success,,True,False
TXN_001555,CUST_00835,MER_0026,781.37,INR,Card,ICICI,2026-07-23 08:15:00,success,,True,True
TXN_001556,CUST_01315,MER_0041,554.75,INR,UPI,SBI,2026-08-25 14:41:00,failed,bank_declined,True,False
TXN_001557,CUST_01841,MER_0038,1418.12,INR,UPI,ICICI,2026-07-23 11:50:00,success,,True,True
TXN_001558,CUST_00617,MER_0019,1892.04,INR,UPI,YES,2026-08-09 01:27:00,success,,True,False
TXN_001559,CUST_00025,MER_0016,1306.46,INR,UPI,ICICI,2026-07-30 00:57:00,success,,True,False
TXN_001560,CUST_00189,MER_0050,1982.59,INR,Card,AXIS,2026-07-01 11:42:00,success,,True,False
TXN_001561,CUST_01705,MER_0006,8767.71,INR,UPI,SBI,2026-07-17 02:20:00,success,,True,False
TXN_001562,CUST_00135,MER_0003,4636.44,INR,NetBanking,KOTAK,2026-08-14 15:45:00,success,,True,False
TXN_001563,CUST_01137,MER_0014,4864.79,INR,UPI,YES,2026-07-20 13:58:00,success,,True,True
TXN_001564,CUST_00053,MER_0008,786.05,INR,UPI,YES,2026-08-05 18:39:00,failed,network_error,True,False
TXN_001565,CUST_00534,MER_0007,251.83,INR,UPI,SBI,2026-08-13 09:14:00,success,,True,False
TXN_001566,CUST_01186,MER_0015,1277.29,INR,Card,ICICI,2026-07-02 19:38:00,success,,True,False
TXN_001567,CUST_00292,MER_0032,5246.74,INR,UPI,YES,2026-08-18 22:30:00,success,,True,False
TXN_001568,CUST_00200,MER_0001,3690.65,INR,Card,ICICI,2026-08-02 18:18:00,success,,True,False
TXN_001569,CUST_01191,MER_0033,2044.26,INR,UPI,SBI,2026-08-25 10:55:00,success,,True,False
TXN_001570,CUST_00402,MER_0046,2397.45,INR,UPI,SBI,2026-08-04 15:29:00,failed,network_error,True,False
TXN_001571,CUST_01465,MER_0007,2875.0,INR,Card,SBI,2026-08-19 01:11:00,failed,network_error,True,False
TXN_001572,CUST_01507,MER_0023,670.01,INR,Wallet,ICICI,2026-08-16 07:59:00,failed,bank_timeout,True,True
TXN_001573,CUST_00353,MER_0008,5145.86,INR,Wallet,SBI,2026-07-13 17:29:00,success,,True,False
TXN_001574,CUST_00070,MER_0012,1750.96,INR,Card,AXIS,2026-07-09 11:54:00,failed,authentication_failure,True,False
TXN_001575,CUST_00427,MER_0003,23195.73,INR,Card,SBI,2026-07-29 15:45:00,failed,insufficient_funds,True,True
TXN_001576,CUST_01391,MER_0018,3343.07,INR,UPI,ICICI,2026-08-23 18:48:00,success,,True,True
TXN_001577,CUST_00171,MER_0046,1352.29,INR,Card,HDFC,2026-08-10 04:55:00,failed,insufficient_funds,False,True
TXN_001578,CUST_00294,MER_0037,3527.05,INR,UPI,ICICI,2026-07-12 12:44:00,failed,network_error,True,True
TXN_001579,CUST_01788,MER_0035,1079.49,INR,NetBanking,HDFC,2026-07-03 06:34:00,success,,True,False
TXN_001580,CUST_00905,MER_0045,2878.69,INR,UPI,HDFC,2026-07-31 00:24:00,failed,network_error,True,True
TXN_001581,CUST_01674,MER_0027,3494.37,INR,Card,HDFC,2026-08-06 12:18:00,failed,network_error,True,True
TXN_001582,CUST_00744,MER_0016,2019.07,INR,UPI,KOTAK,2026-07-01 00:53:00,success,,True,False
TXN_001583,CUST_00239,MER_0006,4446.71,INR,UPI,HDFC,2026-08-11 15:24:00,failed,bank_timeout,True,False
TXN_001584,CUST_01318,MER_0025,1140.56,INR,UPI,ICICI,2026-07-08 00:51:00,success,,True,False
TXN_001585,CUST_00401,MER_0046,3148.93,INR,Card,YES,2026-07-27 03:49:00,success,,True,True
TXN_001586,CUST_01938,MER_0036,1103.94,INR,NetBanking,HDFC,2026-07-31 00:12:00,success,,True,False
TXN_001587,CUST_00127,MER_0004,1471.0,INR,Wallet,ICICI,2026-08-22 07:41:00,success,,True,False
TXN_001588,CUST_00936,MER_0009,2839.73,INR,UPI,ICICI,2026-07-06 22:06:00,success,,True,True
TXN_001589,CUST_00210,MER_0014,3095.78,INR,NetBanking,SBI,2026-08-18 02:48:00,failed,bank_declined,False,False
TXN_001590,CUST_01699,MER_0012,5671.38,INR,UPI,HDFC,2026-07-14 23:01:00,failed,bank_declined,True,True
TXN_001591,CUST_00302,MER_0047,1388.83,INR,Card,YES,2026-07-09 09:13:00,success,,True,False
