attempt_id,transaction_id,attempt_number,attempt_time,payment_method,failure_reason,response_code,processing_time_ms,status
ATT_0001212,TXN_003032,1,2026-07-08 12:18:00,Card,bank_declined,BANK_DECLINED,1488,failed
ATT_0001213,TXN_003034,1,2026-08-12 18:11:00,UPI,bank_timeout,TIMEOUT,604,failed
ATT_0001214,TXN_003034,2,2026-08-12 18:35:00,UPI,bank_timeout,TIMEOUT,4478,failed
ATT_0001215,TXN_003034,3,2026-08-12 19:35:00,UPI,bank_timeout,TIMEOUT,1169,failed
ATT_0001216,TXN_003048,1,2026-08-02 17:34:00,UPI,bank_timeout,TIMEOUT,2851,failed
ATT_0001217,TXN_003050,1,2026-08-02 15:24:00,UPI,bank_timeout,TIMEOUT,465,failed
ATT_0001218,TXN_003053,1,2026-08-12 16:43:00,UPI,bank_timeout,TIMEOUT,3839,failed
ATT_0001219,TXN_003055,1,2026-07-26 12:29:00,UPI,bank_timeout,TIMEOUT,1804,failed
ATT_0001220,TXN_003059,1,2026-07-27 17:35:00,Card,bank_declined,BANK_DECLINED,4905,failed
ATT_0001221,TXN_003061,1,2026-08-19 05:31:00,UPI,bank_declined,BANK_DECLINED,528,failed
ATT_0001222,TXN_003064,1,2026-07-13 20:24:00,UPI,bank_timeout,TIMEOUT,1705,failed
ATT_0001223,TXN_003071,1,2026-07-18 01:09:00,NetBanking,bank_declined,BANK_DECLINED,3706,failed
ATT_0001224,TXN_003074,1,2026-07-25 20:54:00,Wallet,bank_declined,BANK_DECLINED,2855,failed
ATT_0001225,TXN_003075,1,2026-08-09 09:45:00,Card,authentication_failure,AUTH_FAILED,4700,failed
ATT_0001226,TXN_003075,2,2026-08-09 10:26:00,Card,authentication_failure,AUTH_FAILED,3222,failed
ATT_0001227,TXN_003078,1,2026-08-05 16:53:00,UPI,authentication_failure,AUTH_FAILED,2360,failed
ATT_0001228,TXN_003086,1,2026-07-03 02:17:00,Card,authentication_failure,AUTH_FAILED,967,failed
ATT_0001229,TXN_003087,1,2026-08-10 19:42:00,UPI,authentication_failure,AUTH_FAILED,3499,failed
ATT_0001230,TXN_003091,1,2026-07-14 18:44:00,UPI,network_error,NETWORK_ERROR,4172,failed
ATT_0001231,TXN_003095,1,2026-08-22 06:48:00,UPI,authentication_failure,AUTH_FAILED,3150,failed
ATT_0001232,TXN_003095,2,2026-08-22 07:00:00,UPI,authentication_failure,AUTH_FAILED,1959,failed
ATT_0001233,TXN_003097,1,2026-07-19 15:23:00,NetBanking,bank_declined,BANK_DECLINED,2460,failed
ATT_0001234,TXN_003098,1,2026-07-26 01:37:00,UPI,bank_timeout,TIMEOUT,331,failed
ATT_0001235,TXN_003100,1,2026-07-31 02:12:00,UPI,bank_declined,BANK_DECLINED,3726,failed
ATT_0001236,TXN_003100,2,2026-07-31 02:52:00,UPI,bank_declined,BANK_DECLINED,4143,failed
ATT_0001237,TXN_003100,3,2026-07-31 02:59:00,UPI,bank_declined,BANK_DECLINED,3641,failed
ATT_0001238,TXN_003105,1,2026-07-29 19:58:00,UPI,bank_timeout,TIMEOUT,2321,failed
ATT_0001239,TXN_003108,1,2026-08-08 07:37:00,UPI,network_error,NETWORK_ERROR,2100,failed
ATT_0001240,TXN_003108,2,2026-08-08 07:42:00,UPI,network_error,NETWORK_ERROR,2736,failed
ATT_0001241,TXN_003108,3,2026-08-08 08:17:00,UPI,network_error,NETWORK_ERROR,3167,failed
ATT_0001242,TXN_003117,1,2026-08-08 18:49:00,UPI,bank_declined,BANK_DECLINED,2505,failed
ATT_0001243,TXN_003117,2,2026-08-08 19:35:00,UPI,bank_declined,BANK_DECLINED,4242,failed
ATT_0001244,TXN_003117,3,2026-08-08 19:41:00,UPI,bank_declined,BANK_DECLINED,4402,failed
ATT_0001245,TXN_003119,1,2026-07-22 19:36:00,NetBanking,bank_declined,BANK_DECLINED,3170,failed
ATT_0001246,TXN_003119,2,2026-07-22 19:41:00,NetBanking,bank_declined,BANK_DECLINED,4873,failed
ATT_0001247,TXN_003120,1,2026-07-21 14:34:00,UPI,authentication_failure,AUTH_FAILED,3514,failed
ATT_0001248,TXN_003121,1,2026-08-22 02:22:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1954,failed
ATT_0001249,TXN_003122,1,2026-07-18 19:33:00,Card,expired_card,CARD_EXPIRED,4242,failed
ATT_0001250,TXN_003122,2,2026-07-18 20:22:00,Card,expired_card,CARD_EXPIRED,3477,failed
ATT_0001251,TXN_003126,1,2026-07-20 14:55:00,Card,expired_card,CARD_EXPIRED,4761,failed
ATT_0001252,TXN_003134,1,2026-07-31 04:26:00,Card,authentication_failure,AUTH_FAILED,3262,failed
ATT_0001253,TXN_003135,1,2026-07-25 16:51:00,Card,authentication_failure,AUTH_FAILED,2107,failed
ATT_0001254,TXN_003136,1,2026-07-31 19:08:00,UPI,bank_timeout,TIMEOUT,3213,failed
ATT_0001255,TXN_003136,2,2026-07-31 19:27:00,UPI,bank_timeout,TIMEOUT,2078,failed
ATT_0001256,TXN_003139,1,2026-08-17 12:38:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,827,failed
ATT_0001257,TXN_003142,1,2026-08-19 19:18:00,UPI,bank_timeout,TIMEOUT,1840,failed
ATT_0001258,TXN_003144,1,2026-07-18 17:46:00,UPI,bank_declined,BANK_DECLINED,3036,failed
ATT_0001259,TXN_003147,1,2026-08-11 09:32:00,UPI,bank_timeout,TIMEOUT,4137,failed
ATT_0001260,TXN_003148,1,2026-07-18 20:12:00,Card,network_error,NETWORK_ERROR,3555,failed
ATT_0001261,TXN_003151,1,2026-08-24 06:33:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2495,failed
ATT_0001262,TXN_003151,2,2026-08-24 07:31:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1471,failed
ATT_0001263,TXN_003151,3,2026-08-24 08:00:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1684,failed
ATT_0001264,TXN_003152,1,2026-07-27 05:46:00,NetBanking,bank_timeout,TIMEOUT,3339,failed
ATT_0001265,TXN_003152,2,2026-07-27 06:30:00,NetBanking,bank_timeout,TIMEOUT,1539,failed
ATT_0001266,TXN_003153,1,2026-08-18 15:23:00,UPI,bank_timeout,TIMEOUT,2939,failed
ATT_0001267,TXN_003159,1,2026-07-18 04:12:00,Card,bank_declined,BANK_DECLINED,4392,failed
ATT_0001268,TXN_003159,2,2026-07-18 04:38:00,Card,bank_declined,BANK_DECLINED,701,failed
ATT_0001269,TXN_003163,1,2026-08-07 20:50:00,UPI,bank_timeout,TIMEOUT,3400,failed
ATT_0001270,TXN_003163,2,2026-08-07 21:31:00,UPI,bank_timeout,TIMEOUT,4910,failed
ATT_0001271,TXN_003167,1,2026-08-14 18:38:00,UPI,bank_timeout,TIMEOUT,2828,failed
ATT_0001272,TXN_003170,1,2026-07-21 04:45:00,UPI,network_error,NETWORK_ERROR,2524,failed
ATT_0001273,TXN_003173,1,2026-07-16 08:45:00,Wallet,network_error,NETWORK_ERROR,392,failed
ATT_0001274,TXN_003176,1,2026-08-01 04:35:00,NetBanking,network_error,NETWORK_ERROR,317,failed
ATT_0001275,TXN_003176,2,2026-08-01 04:55:00,NetBanking,network_error,NETWORK_ERROR,1941,failed
ATT_0001276,TXN_003184,1,2026-07-03 09:25:00,NetBanking,authentication_failure,AUTH_FAILED,797,failed
ATT_0001277,TXN_003184,2,2026-07-03 10:03:00,NetBanking,authentication_failure,AUTH_FAILED,3158,failed
ATT_0001278,TXN_003185,1,2026-08-07 20:26:00,Card,authentication_failure,AUTH_FAILED,617,failed
ATT_0001279,TXN_003185,2,2026-08-07 20:53:00,Card,authentication_failure,AUTH_FAILED,206,failed
ATT_0001280,TXN_003188,1,2026-07-27 14:19:00,UPI,bank_timeout,TIMEOUT,3086,failed
ATT_0001281,TXN_003189,1,2026-08-17 06:04:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1697,failed
ATT_0001282,TXN_003189,2,2026-08-17 06:54:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,433,failed
ATT_0001283,TXN_003190,1,2026-08-07 14:08:00,UPI,bank_declined,BANK_DECLINED,362,failed
ATT_0001284,TXN_003190,2,2026-08-07 14:51:00,UPI,bank_declined,BANK_DECLINED,3514,failed
ATT_0001285,TXN_003192,1,2026-07-05 16:53:00,Card,network_error,NETWORK_ERROR,4138,failed
ATT_0001286,TXN_003201,1,2026-07-16 18:16:00,NetBanking,bank_declined,BANK_DECLINED,909,failed
ATT_0001287,TXN_003202,1,2026-07-10 10:28:00,UPI,bank_timeout,TIMEOUT,3612,failed
ATT_0001288,TXN_003203,1,2026-08-20 21:50:00,Card,bank_declined,BANK_DECLINED,238,failed
ATT_0001289,TXN_003204,1,2026-08-12 17:00:00,UPI,bank_declined,BANK_DECLINED,693,failed
ATT_0001290,TXN_003205,1,2026-07-01 02:26:00,UPI,bank_timeout,TIMEOUT,3879,failed
ATT_0001291,TXN_003206,1,2026-08-13 23:26:00,UPI,bank_timeout,TIMEOUT,3953,failed
ATT_0001292,TXN_003206,2,2026-08-13 23:39:00,UPI,bank_timeout,TIMEOUT,847,failed
ATT_0001293,TXN_003209,1,2026-07-30 22:28:00,UPI,bank_declined,BANK_DECLINED,3889,failed
ATT_0001294,TXN_003209,2,2026-07-30 23:14:00,UPI,bank_declined,BANK_DECLINED,1466,failed
ATT_0001295,TXN_003209,3,2026-07-30 23:21:00,UPI,bank_declined,BANK_DECLINED,2425,failed
ATT_0001296,TXN_003214,1,2026-07-22 21:21:00,NetBanking,network_error,NETWORK_ERROR,1298,failed
ATT_0001297,TXN_003218,1,2026-07-18 06:33:00,UPI,authentication_failure,AUTH_FAILED,1944,failed
ATT_0001298,TXN_003218,2,2026-07-18 07:21:00,UPI,authentication_failure,AUTH_FAILED,2768,failed
ATT_0001299,TXN_003223,1,2026-07-08 05:56:00,UPI,bank_timeout,TIMEOUT,2439,failed
ATT_0001300,TXN_003227,1,2026-08-19 00:33:00,Card,authentication_failure,AUTH_FAILED,1986,failed
ATT_0001301,TXN_003238,1,2026-07-09 10:50:00,UPI,bank_declined,BANK_DECLINED,1044,failed
ATT_0001302,TXN_003238,2,2026-07-09 11:35:00,UPI,bank_declined,BANK_DECLINED,694,failed
ATT_0001303,TXN_003239,1,2026-08-01 03:43:00,UPI,network_error,NETWORK_ERROR,1203,failed
ATT_0001304,TXN_003245,1,2026-07-26 18:15:00,Card,bank_declined,BANK_DECLINED,4905,failed
ATT_0001305,TXN_003246,1,2026-08-21 06:33:00,Wallet,network_error,NETWORK_ERROR,1839,failed
ATT_0001306,TXN_003251,1,2026-08-06 13:20:00,Card,expired_card,CARD_EXPIRED,3711,failed
ATT_0001307,TXN_003251,2,2026-08-06 13:25:00,Card,expired_card,CARD_EXPIRED,3316,failed
ATT_0001308,TXN_003255,1,2026-08-26 08:44:00,UPI,bank_timeout,TIMEOUT,3714,failed
ATT_0001309,TXN_003256,1,2026-08-24 07:42:00,NetBanking,bank_declined,BANK_DECLINED,1264,failed
ATT_0001310,TXN_003267,1,2026-07-18 01:31:00,UPI,authentication_failure,AUTH_FAILED,3244,failed
ATT_0001311,TXN_003271,1,2026-08-14 09:14:00,Card,bank_declined,BANK_DECLINED,1241,failed
ATT_0001312,TXN_003272,1,2026-08-07 06:31:00,Card,network_error,NETWORK_ERROR,3762,failed
ATT_0001313,TXN_003274,1,2026-08-20 11:44:00,Card,expired_card,CARD_EXPIRED,3067,failed
ATT_0001314,TXN_003275,1,2026-08-05 15:32:00,Card,bank_declined,BANK_DECLINED,2058,failed
ATT_0001315,TXN_003278,1,2026-07-02 17:59:00,Card,expired_card,CARD_EXPIRED,375,failed
ATT_0001316,TXN_003297,1,2026-07-29 21:27:00,Wallet,bank_declined,BANK_DECLINED,579,failed
ATT_0001317,TXN_003305,1,2026-07-08 12:33:00,UPI,bank_declined,BANK_DECLINED,4904,failed
ATT_0001318,TXN_003312,1,2026-07-20 09:56:00,NetBanking,network_error,NETWORK_ERROR,3275,failed
ATT_0001319,TXN_003312,2,2026-07-20 10:16:00,NetBanking,network_error,NETWORK_ERROR,4276,failed
ATT_0001320,TXN_003315,1,2026-08-01 10:34:00,Card,authentication_failure,AUTH_FAILED,1041,failed
ATT_0001321,TXN_003329,1,2026-07-01 14:45:00,UPI,bank_declined,BANK_DECLINED,4542,failed
ATT_0001322,TXN_003329,2,2026-07-01 15:19:00,UPI,bank_declined,BANK_DECLINED,2051,failed
ATT_0001323,TXN_003330,1,2026-07-25 16:23:00,UPI,network_error,NETWORK_ERROR,868,failed
ATT_0001324,TXN_003331,1,2026-08-06 08:18:00,Card,authentication_failure,AUTH_FAILED,2303,failed
ATT_0001325,TXN_003331,2,2026-08-06 09:05:00,Card,authentication_failure,AUTH_FAILED,325,failed
ATT_0001326,TXN_003333,1,2026-07-22 02:42:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,1879,failed
ATT_0001327,TXN_003338,1,2026-07-03 23:50:00,Wallet,bank_declined,BANK_DECLINED,3690,failed
ATT_0001328,TXN_003338,2,2026-07-04 00:03:00,Wallet,bank_declined,BANK_DECLINED,2310,failed
ATT_0001329,TXN_003351,1,2026-07-11 02:13:00,UPI,bank_timeout,TIMEOUT,2443,failed
ATT_0001330,TXN_003353,1,2026-07-02 04:56:00,Card,authentication_failure,AUTH_FAILED,248,failed
ATT_0001331,TXN_003356,1,2026-07-05 15:11:00,UPI,network_error,NETWORK_ERROR,1024,failed
ATT_0001332,TXN_003357,1,2026-07-22 23:24:00,UPI,bank_timeout,TIMEOUT,1618,failed
ATT_0001333,TXN_003358,1,2026-07-04 21:55:00,Wallet,insufficient_funds,INSUFFICIENT_FUNDS,3727,failed
ATT_0001334,TXN_003360,1,2026-08-15 19:29:00,UPI,bank_timeout,TIMEOUT,1048,failed
ATT_0001335,TXN_003360,2,2026-08-15 19:43:00,UPI,bank_timeout,TIMEOUT,3767,failed
ATT_0001336,TXN_003364,1,2026-08-23 08:48:00,UPI,bank_timeout,TIMEOUT,1463,failed
ATT_0001337,TXN_003366,1,2026-08-10 05:10:00,Card,network_error,NETWORK_ERROR,3933,failed
ATT_0001338,TXN_003367,1,2026-08-12 16:28:00,Wallet,bank_declined,BANK_DECLINED,266,failed
ATT_0001339,TXN_003369,1,2026-08-26 11:22:00,Wallet,network_error,NETWORK_ERROR,3938,failed
ATT_0001340,TXN_003370,1,2026-07-14 07:42:00,NetBanking,bank_timeout,TIMEOUT,3534,failed
ATT_0001341,TXN_003370,2,2026-07-14 08:41:00,NetBanking,bank_timeout,TIMEOUT,4478,failed
ATT_0001342,TXN_003370,3,2026-07-14 09:04:00,NetBanking,bank_timeout,TIMEOUT,682,failed
ATT_0001343,TXN_003378,1,2026-07-27 01:42:00,UPI,bank_timeout,TIMEOUT,4015,failed
ATT_0001344,TXN_003379,1,2026-08-05 05:07:00,UPI,bank_declined,BANK_DECLINED,1708,failed
ATT_0001345,TXN_003382,1,2026-07-13 20:40:00,Card,expired_card,CARD_EXPIRED,4236,failed
ATT_0001346,TXN_003382,2,2026-07-13 21:10:00,Card,expired_card,CARD_EXPIRED,3901,failed
ATT_0001347,TXN_003382,3,2026-07-13 21:58:00,Card,expired_card,CARD_EXPIRED,346,failed
ATT_0001348,TXN_003391,1,2026-07-27 13:41:00,UPI,network_error,NETWORK_ERROR,862,failed
ATT_0001349,TXN_003391,2,2026-07-27 14:20:00,UPI,network_error,NETWORK_ERROR,544,failed
ATT_0001350,TXN_003393,1,2026-08-09 05:50:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3100,failed
ATT_0001351,TXN_003394,1,2026-07-15 22:50:00,UPI,bank_timeout,TIMEOUT,981,failed
ATT_0001352,TXN_003399,1,2026-07-07 12:38:00,UPI,bank_timeout,TIMEOUT,1926,failed
ATT_0001353,TXN_003401,1,2026-07-31 06:27:00,Card,authentication_failure,AUTH_FAILED,950,failed
ATT_0001354,TXN_003401,2,2026-07-31 07:14:00,Card,authentication_failure,AUTH_FAILED,3889,failed
ATT_0001355,TXN_003402,1,2026-08-14 00:40:00,NetBanking,bank_timeout,TIMEOUT,798,failed
ATT_0001356,TXN_003402,2,2026-08-14 01:14:00,NetBanking,bank_timeout,TIMEOUT,3231,failed
ATT_0001357,TXN_003402,3,2026-08-14 02:14:00,NetBanking,bank_timeout,TIMEOUT,2957,failed
ATT_0001358,TXN_003407,1,2026-07-03 21:31:00,NetBanking,authentication_failure,AUTH_FAILED,1805,failed
ATT_0001359,TXN_003407,2,2026-07-03 21:54:00,NetBanking,authentication_failure,AUTH_FAILED,4802,failed
ATT_0001360,TXN_003408,1,2026-08-12 23:27:00,UPI,network_error,NETWORK_ERROR,773,failed
ATT_0001361,TXN_003410,1,2026-07-15 04:03:00,NetBanking,network_error,NETWORK_ERROR,1912,failed
ATT_0001362,TXN_003414,1,2026-08-19 00:47:00,UPI,bank_timeout,TIMEOUT,2918,failed
ATT_0001363,TXN_003416,1,2026-07-21 11:02:00,UPI,bank_timeout,TIMEOUT,3808,failed
ATT_0001364,TXN_003418,1,2026-07-29 13:30:00,Wallet,bank_timeout,TIMEOUT,213,failed
ATT_0001365,TXN_003420,1,2026-08-05 08:08:00,UPI,network_error,NETWORK_ERROR,376,failed
ATT_0001366,TXN_003420,2,2026-08-05 08:40:00,UPI,network_error,NETWORK_ERROR,1751,failed
ATT_0001367,TXN_003423,1,2026-07-06 15:53:00,NetBanking,network_error,NETWORK_ERROR,3718,failed
ATT_0001368,TXN_003423,2,2026-07-06 16:30:00,NetBanking,network_error,NETWORK_ERROR,4705,failed
ATT_0001369,TXN_003430,1,2026-08-18 01:28:00,NetBanking,bank_timeout,TIMEOUT,2034,failed
ATT_0001370,TXN_003430,2,2026-08-18 01:52:00,NetBanking,bank_timeout,TIMEOUT,3853,failed
ATT_0001371,TXN_003435,1,2026-08-14 08:46:00,Card,bank_declined,BANK_DECLINED,4479,failed
ATT_0001372,TXN_003436,1,2026-08-13 15:37:00,UPI,network_error,NETWORK_ERROR,1222,failed
ATT_0001373,TXN_003436,2,2026-08-13 16:27:00,UPI,network_error,NETWORK_ERROR,2114,failed
ATT_0001374,TXN_003440,1,2026-08-14 04:35:00,UPI,network_error,NETWORK_ERROR,3554,failed
ATT_0001375,TXN_003440,2,2026-08-14 04:53:00,UPI,network_error,NETWORK_ERROR,3436,failed
ATT_0001376,TXN_003440,3,2026-08-14 05:08:00,UPI,network_error,NETWORK_ERROR,4476,failed
ATT_0001377,TXN_003441,1,2026-07-03 09:51:00,UPI,network_error,NETWORK_ERROR,2660,failed
ATT_0001378,TXN_003441,2,2026-07-03 10:09:00,UPI,network_error,NETWORK_ERROR,2369,failed
ATT_0001379,TXN_003442,1,2026-07-30 11:40:00,UPI,network_error,NETWORK_ERROR,1515,failed
ATT_0001380,TXN_003444,1,2026-07-11 21:21:00,NetBanking,authentication_failure,AUTH_FAILED,2211,failed
ATT_0001381,TXN_003445,1,2026-07-29 06:04:00,Card,bank_declined,BANK_DECLINED,4211,failed
ATT_0001382,TXN_003449,1,2026-07-02 17:18:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,4533,failed
ATT_0001383,TXN_003452,1,2026-08-10 14:19:00,UPI,network_error,NETWORK_ERROR,673,failed
ATT_0001384,TXN_003452,2,2026-08-10 14:57:00,UPI,network_error,NETWORK_ERROR,4172,failed
ATT_0001385,TXN_003453,1,2026-07-01 14:31:00,UPI,bank_declined,BANK_DECLINED,1499,failed
ATT_0001386,TXN_003459,1,2026-08-11 02:26:00,UPI,bank_timeout,TIMEOUT,1975,failed
ATT_0001387,TXN_003461,1,2026-08-25 20:36:00,Card,network_error,NETWORK_ERROR,4277,failed
ATT_0001388,TXN_003461,2,2026-08-25 20:51:00,Card,network_error,NETWORK_ERROR,2031,failed
ATT_0001389,TXN_003470,1,2026-07-07 18:07:00,NetBanking,bank_declined,BANK_DECLINED,3009,failed
ATT_0001390,TXN_003478,1,2026-07-21 05:46:00,Card,bank_declined,BANK_DECLINED,4768,failed
ATT_0001391,TXN_003479,1,2026-08-03 11:45:00,NetBanking,network_error,NETWORK_ERROR,822,failed
ATT_0001392,TXN_003486,1,2026-08-02 01:37:00,Card,bank_declined,BANK_DECLINED,3300,failed
ATT_0001393,TXN_003486,2,2026-08-02 01:45:00,Card,bank_declined,BANK_DECLINED,2158,failed
ATT_0001394,TXN_003489,1,2026-08-08 07:02:00,Card,expired_card,CARD_EXPIRED,697,failed
ATT_0001395,TXN_003494,1,2026-07-25 21:21:00,NetBanking,bank_timeout,TIMEOUT,1724,failed
ATT_0001396,TXN_003494,2,2026-07-25 22:10:00,NetBanking,bank_timeout,TIMEOUT,2193,failed
ATT_0001397,TXN_003496,1,2026-07-25 08:44:00,UPI,bank_timeout,TIMEOUT,1019,failed
ATT_0001398,TXN_003497,1,2026-07-31 14:58:00,UPI,authentication_failure,AUTH_FAILED,2238,failed
ATT_0001399,TXN_003498,1,2026-07-30 08:45:00,NetBanking,network_error,NETWORK_ERROR,1533,failed
ATT_0001400,TXN_003498,2,2026-07-30 09:12:00,NetBanking,network_error,NETWORK_ERROR,1524,failed
ATT_0001401,TXN_003499,1,2026-08-02 21:14:00,Card,expired_card,CARD_EXPIRED,4497,failed
ATT_0001402,TXN_003505,1,2026-07-24 11:24:00,UPI,authentication_failure,AUTH_FAILED,2989,failed
ATT_0001403,TXN_003509,1,2026-08-24 14:39:00,UPI,bank_timeout,TIMEOUT,4142,failed
ATT_0001404,TXN_003516,1,2026-07-16 13:26:00,UPI,bank_declined,BANK_DECLINED,3535,failed
ATT_0001405,TXN_003517,1,2026-07-13 06:33:00,Card,network_error,NETWORK_ERROR,3460,failed
ATT_0001406,TXN_003521,1,2026-08-01 21:27:00,UPI,bank_declined,BANK_DECLINED,2997,failed
ATT_0001407,TXN_003521,2,2026-08-01 22:24:00,UPI,bank_declined,BANK_DECLINED,4765,failed
ATT_0001408,TXN_003521,3,2026-08-01 23:15:00,UPI,bank_declined,BANK_DECLINED,793,failed
ATT_0001409,TXN_003522,1,2026-07-09 16:32:00,UPI,network_error,NETWORK_ERROR,1034,failed
ATT_0001410,TXN_003524,1,2026-07-15 13:22:00,UPI,bank_declined,BANK_DECLINED,4003,failed
ATT_0001411,TXN_003525,1,2026-08-16 10:07:00,UPI,bank_declined,BANK_DECLINED,218,failed
ATT_0001412,TXN_003525,2,2026-08-16 11:05:00,UPI,bank_declined,BANK_DECLINED,439,failed
ATT_0001413,TXN_003526,1,2026-07-20 18:05:00,UPI,network_error,NETWORK_ERROR,2811,failed
ATT_0001414,TXN_003532,1,2026-07-25 13:27:00,Card,bank_declined,BANK_DECLINED,2167,failed
ATT_0001415,TXN_003535,1,2026-08-10 23:36:00,UPI,bank_declined,BANK_DECLINED,1183,failed
ATT_0001416,TXN_003538,1,2026-07-22 05:16:00,UPI,authentication_failure,AUTH_FAILED,1460,failed
ATT_0001417,TXN_003540,1,2026-08-01 14:15:00,Card,authentication_failure,AUTH_FAILED,3540,failed
ATT_0001418,TXN_003540,2,2026-08-01 15:13:00,Card,authentication_failure,AUTH_FAILED,2987,failed
ATT_0001419,TXN_003557,1,2026-08-08 08:25:00,NetBanking,bank_timeout,TIMEOUT,2366,failed
ATT_0001420,TXN_003557,2,2026-08-08 08:57:00,NetBanking,bank_timeout,TIMEOUT,4653,failed
ATT_0001421,TXN_003560,1,2026-08-23 14:20:00,NetBanking,bank_timeout,TIMEOUT,4766,failed
ATT_0001422,TXN_003563,1,2026-08-02 11:03:00,UPI,network_error,NETWORK_ERROR,2468,failed
ATT_0001423,TXN_003566,1,2026-07-23 10:07:00,UPI,bank_declined,BANK_DECLINED,705,failed
ATT_0001424,TXN_003566,2,2026-07-23 10:18:00,UPI,bank_declined,BANK_DECLINED,859,failed
ATT_0001425,TXN_003569,1,2026-08-16 23:26:00,NetBanking,bank_declined,BANK_DECLINED,3985,failed
ATT_0001426,TXN_003571,1,2026-07-13 10:43:00,NetBanking,bank_timeout,TIMEOUT,3927,failed
ATT_0001427,TXN_003572,1,2026-07-07 17:35:00,UPI,bank_timeout,TIMEOUT,3817,failed
ATT_0001428,TXN_003574,1,2026-07-08 07:41:00,UPI,authentication_failure,AUTH_FAILED,3735,failed
ATT_0001429,TXN_003580,1,2026-07-13 14:01:00,NetBanking,bank_declined,BANK_DECLINED,2682,failed
ATT_0001430,TXN_003597,1,2026-08-18 23:56:00,Card,expired_card,CARD_EXPIRED,1419,failed
ATT_0001431,TXN_003597,2,2026-08-19 00:12:00,Card,expired_card,CARD_EXPIRED,4835,failed
ATT_0001432,TXN_003598,1,2026-08-14 07:43:00,Card,bank_declined,BANK_DECLINED,1669,failed
ATT_0001433,TXN_003598,2,2026-08-14 08:10:00,Card,bank_declined,BANK_DECLINED,2121,failed
ATT_0001434,TXN_003598,3,2026-08-14 08:58:00,Card,bank_declined,BANK_DECLINED,4899,failed
ATT_0001435,TXN_003600,1,2026-08-03 08:10:00,UPI,bank_declined,BANK_DECLINED,1813,failed
ATT_0001436,TXN_003605,1,2026-08-10 07:19:00,UPI,network_error,NETWORK_ERROR,1582,failed
ATT_0001437,TXN_003605,2,2026-08-10 07:37:00,UPI,network_error,NETWORK_ERROR,316,failed
ATT_0001438,TXN_003607,1,2026-07-05 13:35:00,UPI,bank_timeout,TIMEOUT,3378,failed
ATT_0001439,TXN_003611,1,2026-07-04 23:35:00,UPI,network_error,NETWORK_ERROR,4443,failed
ATT_0001440,TXN_003611,2,2026-07-04 23:57:00,UPI,network_error,NETWORK_ERROR,3122,failed
ATT_0001441,TXN_003611,3,2026-07-05 00:55:00,UPI,network_error,NETWORK_ERROR,2756,failed
ATT_0001442,TXN_003615,1,2026-08-20 02:05:00,UPI,network_error,NETWORK_ERROR,3772,failed
ATT_0001443,TXN_003619,1,2026-08-13 09:25:00,UPI,bank_timeout,TIMEOUT,264,failed
ATT_0001444,TXN_003622,1,2026-07-15 22:31:00,Card,authentication_failure,AUTH_FAILED,3073,failed
ATT_0001445,TXN_003623,1,2026-08-14 05:48:00,NetBanking,bank_declined,BANK_DECLINED,4646,failed
ATT_0001446,TXN_003623,2,2026-08-14 05:57:00,NetBanking,bank_declined,BANK_DECLINED,3070,failed
ATT_0001447,TXN_003624,1,2026-07-23 04:47:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3566,failed
ATT_0001448,TXN_003624,2,2026-07-23 05:30:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,3673,failed
ATT_0001449,TXN_003624,3,2026-07-23 05:45:00,Card,insufficient_funds,INSUFFICIENT_FUNDS,2887,failed
ATT_0001450,TXN_003626,1,2026-07-19 08:21:00,UPI,bank_declined,BANK_DECLINED,1529,failed
ATT_0001451,TXN_003634,1,2026-07-30 16:49:00,UPI,bank_timeout,TIMEOUT,2046,failed
ATT_0001452,TXN_003635,1,2026-08-24 00:32:00,UPI,bank_declined,BANK_DECLINED,2419,failed
ATT_0001453,TXN_003635,2,2026-08-24 01:10:00,UPI,bank_declined,BANK_DECLINED,3395,failed
ATT_0001454,TXN_003638,1,2026-07-01 19:17:00,UPI,bank_timeout,TIMEOUT,1237,failed
ATT_0001455,TXN_003643,1,2026-08-05 02:32:00,UPI,bank_timeout,TIMEOUT,4370,failed
ATT_0001456,TXN_003644,1,2026-08-18 12:21:00,UPI,network_error,NETWORK_ERROR,4551,failed
ATT_0001457,TXN_003653,1,2026-07-18 07:28:00,UPI,authentication_failure,AUTH_FAILED,4297,failed
ATT_0001458,TXN_003653,2,2026-07-18 08:02:00,UPI,authentication_failure,AUTH_FAILED,3868,failed
ATT_0001459,TXN_003655,1,2026-08-18 02:35:00,UPI,bank_timeout,TIMEOUT,3587,failed
