transaction_id,recovery_eligible,recovery_action,recovery_probability,recovered,recovered_amount,intervention_cost,recovery_time_minutes
TXN_007419,True,escalate,0.3549,False,0.0,10.0,
TXN_007420,True,retry_later,0.826,True,1579.05,0.25,80.0
TXN_007422,True,stop,0.6775,False,0.0,0.0,
TXN_007424,True,retry_later,0.6812,True,4148.98,0.25,19.0
TXN_007426,True,retry_later,0.5869,False,0.0,0.25,
TXN_007428,True,retry_later,0.6861,True,1845.42,0.25,124.0
TXN_007430,True,retry_later,0.7753,True,5045.65,0.25,98.0
TXN_007439,True,send_reminder,0.7016,True,10357.72,0.1,102.0
TXN_007449,True,escalate,0.3256,True,3273.97,10.0,39.0
TXN_007451,True,retry_later,0.7304,True,227.37,0.25,57.0
TXN_007452,True,retry_later,0.5392,True,4333.76,0.25,63.0
TXN_007453,True,retry_later,0.754,False,0.0,0.25,
TXN_007454,True,retry_later,0.4592,False,0.0,0.25,
TXN_007455,True,retry_later,0.5052,True,1919.02,0.25,80.0
TXN_007460,True,escalate,0.2819,True,5849.03,10.0,144.0
TXN_007473,True,retry_later,0.7064,False,0.0,0.25,
TXN_007474,True,send_reminder,0.5207,False,0.0,0.1,
TXN_007478,False,stop,0.1661,False,0.0,0.0,
TXN_007480,True,escalate,0.4246,True,1940.35,10.0,176.0
TXN_007482,True,retry_later,0.7036,True,6287.51,0.25,147.0
TXN_007485,True,retry_later,0.5831,False,0.0,0.25,
TXN_007490,True,retry_later,0.7328,True,1631.85,0.25,32.0
TXN_007493,True,retry_later,0.5884,True,3439.39,0.25,98.0
TXN_007501,True,retry_later,0.6793,True,4015.44,0.25,29.0
TXN_007509,True,send_reminder,0.5173,False,0.0,0.1,
TXN_007519,True,escalate,0.4277,False,0.0,10.0,
TXN_007523,True,retry_later,0.7662,True,5162.13,0.25,106.0
TXN_007526,True,retry_now,0.97,True,1859.41,0.5,117.0
TXN_007531,True,escalate,0.3109,False,0.0,10.0,
TXN_007532,True,retry_now,0.9419,True,4907.17,0.5,123.0
TXN_007533,True,escalate,0.4202,False,0.0,10.0,
TXN_007539,True,retry_later,0.4527,False,0.0,0.25,
TXN_007549,True,retry_later,0.7661,True,2307.6,0.25,106.0
TXN_007552,True,retry_later,0.6755,False,0.0,0.25,
TXN_007553,True,retry_now,0.9683,True,523.11,0.5,83.0
TXN_007563,True,escalate,0.2473,False,0.0,10.0,
TXN_007568,True,retry_now,0.959,True,5939.05,0.5,70.0
TXN_007569,True,escalate,0.3951,True,4202.8,10.0,42.0
TXN_007572,True,retry_later,0.7684,True,2477.57,0.25,105.0
TXN_007576,True,stop,0.2216,False,0.0,0.0,
TXN_007583,True,retry_later,0.6686,True,782.39,0.25,50.0
TXN_007585,True,retry_later,0.5569,True,4893.48,0.25,152.0
TXN_007589,True,retry_later,0.7624,True,4090.73,0.25,53.0
TXN_007598,True,retry_later,0.5979,False,0.0,0.25,
TXN_007605,True,retry_later,0.5403,True,3451.44,0.25,70.0
TXN_007609,True,retry_later,0.8442,True,3212.63,0.25,68.0
TXN_007612,True,stop,0.2221,False,0.0,0.0,
TXN_007614,True,send_reminder,0.499,False,0.0,0.1,
TXN_007616,True,escalate,0.2615,False,0.0,10.0,
TXN_007617,True,retry_later,0.6175,True,2057.51,0.25,170.0
TXN_007619,True,retry_now,0.8675,True,6540.46,0.5,33.0
TXN_007626,True,retry_later,0.7286,False,0.0,0.25,
TXN_007627,True,retry_later,0.843,True,4018.2,0.25,175.0
TXN_007628,True,retry_later,0.6229,True,2125.47,0.25,22.0
TXN_007634,True,send_reminder,0.5752,True,2089.76,0.1,80.0
TXN_007639,True,retry_later,0.7786,False,0.0,0.25,
TXN_007648,True,escalate,0.3589,True,1844.74,10.0,58.0
TXN_007649,True,retry_later,0.8215,True,1377.84,0.25,99.0
TXN_007650,True,retry_later,0.7466,True,12393.49,0.25,38.0
TXN_007654,True,stop,0.3795,False,0.0,0.0,
TXN_007656,True,send_reminder,0.7553,False,0.0,0.1,
TXN_007659,True,retry_later,0.6303,True,1116.93,0.25,123.0
TXN_007661,True,retry_later,0.5849,True,3769.15,0.25,178.0
TXN_007664,True,escalate,0.3874,True,2989.76,10.0,175.0
TXN_007666,True,escalate,0.2233,False,0.0,10.0,
TXN_007667,True,send_reminder,0.524,False,0.0,0.1,
TXN_007668,True,escalate,0.333,False,0.0,10.0,
TXN_007672,True,escalate,0.3055,True,2716.65,10.0,121.0
TXN_007674,True,send_reminder,0.5431,False,0.0,0.1,
TXN_007678,True,send_reminder,0.7371,False,0.0,0.1,
TXN_007680,True,stop,0.2607,False,0.0,0.0,
TXN_007682,True,retry_now,0.8702,True,4598.09,0.5,132.0
TXN_007686,True,retry_now,0.92,False,0.0,0.5,
TXN_007691,True,retry_later,0.7134,True,764.54,0.25,104.0
TXN_007696,True,retry_later,0.5967,False,0.0,0.25,
TXN_007697,True,escalate,0.307,False,0.0,10.0,
TXN_007702,True,send_reminder,0.6119,True,2515.06,0.1,11.0
TXN_007706,True,retry_now,0.8887,True,2597.51,0.5,23.0
TXN_007710,True,retry_now,0.9214,True,765.08,0.5,31.0
TXN_007715,True,send_reminder,0.4932,True,789.47,0.1,47.0
TXN_007718,True,retry_later,0.5003,True,1943.78,0.25,164.0
TXN_007731,True,escalate,0.3943,False,0.0,10.0,
TXN_007735,True,retry_later,0.6782,False,0.0,0.25,
TXN_007741,True,escalate,0.276,True,2372.44,10.0,145.0
TXN_007743,True,send_reminder,0.549,False,0.0,0.1,
TXN_007744,True,retry_later,0.4765,False,0.0,0.25,
TXN_007750,True,retry_later,0.8391,True,2893.38,0.25,127.0
TXN_007751,True,escalate,0.3985,False,0.0,10.0,
TXN_007752,True,stop,0.6404,False,0.0,0.0,
TXN_007754,True,retry_now,0.9203,True,990.22,0.5,96.0
TXN_007757,True,escalate,0.3997,True,3446.2,10.0,29.0
TXN_007759,True,retry_now,0.8549,True,2291.58,0.5,38.0
TXN_007764,True,escalate,0.2756,True,1036.52,10.0,91.0
TXN_007768,True,stop,0.2567,False,0.0,0.0,
TXN_007772,True,retry_later,0.8198,False,0.0,0.25,
TXN_007774,True,send_reminder,0.4739,False,0.0,0.1,
TXN_007775,True,send_reminder,0.5896,True,2133.1,0.1,9.0
TXN_007777,False,alternate_payment,0.0739,False,0.0,0.3,
TXN_007786,True,send_reminder,0.5608,False,0.0,0.1,
TXN_007791,True,escalate,0.3646,False,0.0,10.0,
TXN_007796,True,retry_later,0.7359,False,0.0,0.25,
TXN_007800,True,retry_now,0.8564,False,0.0,0.5,
TXN_007801,True,retry_later,0.6039,True,4593.11,0.25,36.0
TXN_007802,True,retry_later,0.6358,True,6560.06,0.25,77.0
TXN_007813,True,retry_later,0.6914,True,659.69,0.25,138.0
TXN_007817,True,retry_later,0.7012,True,959.1,0.25,3.0
TXN_007819,True,retry_later,0.7369,True,2667.72,0.25,40.0
TXN_007822,True,retry_later,0.4992,False,0.0,0.25,
TXN_007833,True,stop,0.4084,False,0.0,0.0,
TXN_007834,True,retry_later,0.7314,True,2189.7,0.25,94.0
TXN_007837,True,stop,0.6625,False,0.0,0.0,
TXN_007844,True,retry_later,0.6921,True,1177.0,0.25,15.0
TXN_007845,True,escalate,0.3578,True,967.87,10.0,121.0
TXN_007847,True,retry_later,0.622,True,8797.96,0.25,4.0
TXN_007848,True,escalate,0.4337,False,0.0,10.0,
TXN_007850,True,escalate,0.2864,True,1902.71,10.0,157.0
TXN_007855,True,retry_later,0.7716,False,0.0,0.25,
TXN_007862,True,retry_later,0.6412,False,0.0,0.25,
TXN_007864,True,retry_later,0.6024,False,0.0,0.25,
TXN_007866,True,retry_now,0.9143,True,2296.82,0.5,44.0
TXN_007868,True,retry_later,0.8071,True,3283.55,0.25,64.0
TXN_007872,True,escalate,0.2867,False,0.0,10.0,
TXN_007873,True,alternate_payment,0.4754,False,0.0,0.3,
TXN_007875,True,retry_now,0.945,True,3109.97,0.5,67.0
TXN_007882,True,send_reminder,0.6429,True,1180.33,0.1,143.0
TXN_007884,True,retry_later,0.8114,True,3006.98,0.25,18.0
TXN_007885,True,stop,0.2703,False,0.0,0.0,
TXN_007891,True,retry_later,0.7564,True,9349.02,0.25,11.0
TXN_007892,True,stop,0.677,False,0.0,0.0,
TXN_007897,True,retry_later,0.8446,True,1022.51,0.25,147.0
TXN_007898,True,escalate,0.4012,True,2428.27,10.0,119.0
TXN_007900,False,alternate_payment,0.1322,False,0.0,0.3,
TXN_007902,True,retry_later,0.7487,False,0.0,0.25,
TXN_007911,True,retry_later,0.5787,False,0.0,0.25,
TXN_007918,True,retry_later,0.8478,True,1569.65,0.25,21.0
TXN_007921,True,retry_later,0.668,False,0.0,0.25,
TXN_007922,True,retry_later,0.8493,True,2649.83,0.25,62.0
TXN_007925,True,retry_later,0.4582,True,25750.18,0.25,142.0
TXN_007933,True,escalate,0.3891,False,0.0,10.0,
TXN_007935,True,escalate,0.3324,False,0.0,10.0,
TXN_007936,True,send_reminder,0.5613,False,0.0,0.1,
TXN_007938,True,escalate,0.3954,True,5941.03,10.0,88.0
TXN_007939,True,escalate,0.2287,False,0.0,10.0,
TXN_007943,True,escalate,0.2135,False,0.0,10.0,
TXN_007947,True,alternate_payment,0.2942,False,0.0,0.3,
TXN_007949,True,retry_later,0.8147,True,3024.6,0.25,59.0
TXN_007950,True,retry_later,0.7823,False,0.0,0.25,
TXN_007951,False,alternate_payment,0.1384,False,0.0,0.3,
TXN_007954,True,retry_later,0.6462,True,3965.69,0.25,51.0
TXN_007957,True,escalate,0.2378,False,0.0,10.0,
TXN_007959,True,stop,0.7024,False,0.0,0.0,
TXN_007964,True,retry_later,0.7158,True,1309.15,0.25,62.0
TXN_007965,True,retry_now,0.8953,False,0.0,0.5,
TXN_007972,True,stop,0.3471,False,0.0,0.0,
TXN_007980,True,escalate,0.2889,False,0.0,10.0,
TXN_007989,True,escalate,0.3479,False,0.0,10.0,
TXN_007990,True,send_reminder,0.5946,True,2304.76,0.1,53.0
TXN_007992,True,escalate,0.3402,True,3659.6,10.0,105.0
TXN_007995,True,retry_later,0.72,True,1912.76,0.25,123.0
TXN_008000,False,stop,0.0841,False,0.0,0.0,
TXN_008001,True,retry_later,0.7876,True,1168.66,0.25,115.0
TXN_008003,True,send_reminder,0.6123,False,0.0,0.1,
TXN_008004,False,stop,0.1841,False,0.0,0.0,
TXN_008005,True,escalate,0.2527,False,0.0,10.0,
TXN_008014,True,retry_later,0.6315,False,0.0,0.25,
TXN_008015,True,escalate,0.3243,False,0.0,10.0,
TXN_008016,True,retry_later,0.6784,True,633.02,0.25,22.0
TXN_008017,True,retry_later,0.7677,True,3893.13,0.25,146.0
TXN_008020,True,send_reminder,0.4977,False,0.0,0.1,
TXN_008023,True,retry_later,0.4574,True,2564.16,0.25,126.0
TXN_008024,True,escalate,0.3711,False,0.0,10.0,
TXN_008029,True,escalate,0.4489,True,1828.28,10.0,101.0
TXN_008032,True,retry_later,0.6978,False,0.0,0.25,
TXN_008042,False,stop,0.1386,False,0.0,0.0,
TXN_008044,True,retry_now,0.8712,True,4238.45,0.5,147.0
TXN_008047,False,alternate_payment,0.1535,False,0.0,0.3,
TXN_008048,True,escalate,0.2996,True,1253.52,10.0,47.0
TXN_008051,True,retry_later,0.5937,True,1371.8,0.25,34.0
TXN_008052,True,escalate,0.2964,False,0.0,10.0,
TXN_008053,True,send_reminder,0.5005,False,0.0,0.1,
TXN_008055,True,escalate,0.3232,True,6817.61,10.0,48.0
TXN_008057,True,send_reminder,0.4542,False,0.0,0.1,
TXN_008063,True,retry_now,0.9141,True,2015.12,0.5,55.0
TXN_008067,True,retry_now,0.9041,False,0.0,0.5,
TXN_008074,False,stop,0.1848,False,0.0,0.0,
TXN_008080,True,retry_now,0.87,False,0.0,0.5,
TXN_008083,False,stop,0.1481,False,0.0,0.0,
TXN_008085,True,stop,0.3383,False,0.0,0.0,
TXN_008088,True,retry_later,0.6576,True,2348.06,0.25,162.0
TXN_008092,True,stop,0.5418,False,0.0,0.0,
TXN_008093,True,retry_later,0.6395,False,0.0,0.25,
TXN_008098,True,escalate,0.2605,False,0.0,10.0,
TXN_008110,True,stop,0.7517,False,0.0,0.0,
TXN_008113,True,send_reminder,0.4552,False,0.0,0.1,
TXN_008116,True,escalate,0.3113,True,774.59,10.0,8.0
TXN_008118,True,escalate,0.4004,False,0.0,10.0,
TXN_008125,True,escalate,0.4107,True,2184.62,10.0,80.0
TXN_008127,True,escalate,0.3048,False,0.0,10.0,
TXN_008128,True,retry_later,0.772,True,3795.99,0.25,117.0
TXN_008131,True,retry_later,0.4671,False,0.0,0.25,
TXN_008134,True,retry_now,0.8952,True,13168.1,0.5,24.0
TXN_008135,True,retry_now,0.918,True,2273.59,0.5,108.0
TXN_008137,True,retry_later,0.464,True,1141.39,0.25,100.0
TXN_008141,True,retry_later,0.6924,True,7090.91,0.25,87.0
TXN_008144,True,retry_now,0.8747,True,1562.71,0.5,137.0
TXN_008145,True,retry_later,0.845,False,0.0,0.25,
TXN_008148,True,escalate,0.269,True,3163.69,10.0,161.0
TXN_008155,True,retry_now,0.8926,True,1330.71,0.5,26.0
TXN_008156,True,retry_later,0.6408,False,0.0,0.25,
TXN_008164,True,retry_later,0.705,True,2456.4,0.25,126.0
TXN_008165,True,escalate,0.2064,False,0.0,10.0,
TXN_008166,True,send_reminder,0.5562,False,0.0,0.1,
TXN_008168,True,escalate,0.2522,False,0.0,10.0,
TXN_008186,False,alternate_payment,0.1969,False,0.0,0.3,
TXN_008192,True,escalate,0.3385,True,3656.68,10.0,65.0
TXN_008196,True,escalate,0.4124,False,0.0,10.0,
TXN_008197,True,retry_later,0.7786,True,2479.99,0.25,111.0
TXN_008199,True,escalate,0.4118,False,0.0,10.0,
TXN_008202,True,retry_now,0.9143,True,1849.2,0.5,51.0
TXN_008203,True,send_reminder,0.5159,False,0.0,0.1,
TXN_008205,True,retry_now,0.8856,True,473.03,0.5,175.0
TXN_008209,True,retry_later,0.6512,True,8482.41,0.25,125.0
TXN_008211,True,retry_now,0.886,True,9327.62,0.5,163.0
TXN_008215,True,escalate,0.3008,False,0.0,10.0,
TXN_008217,True,retry_later,0.6772,True,376.63,0.25,134.0
TXN_008219,True,alternate_payment,0.2923,False,0.0,0.3,
TXN_008220,True,retry_now,0.8562,False,0.0,0.5,
TXN_008221,True,retry_later,0.5572,False,0.0,0.25,
TXN_008225,True,escalate,0.3257,False,0.0,10.0,
TXN_008228,True,send_reminder,0.6831,False,0.0,0.1,
TXN_008230,True,retry_later,0.609,True,5647.88,0.25,165.0
TXN_008238,True,send_reminder,0.4842,False,0.0,0.1,
TXN_008240,False,stop,0.1604,False,0.0,0.0,
TXN_008245,True,retry_later,0.5773,True,2335.35,0.25,113.0
TXN_008250,True,retry_now,0.9058,True,1883.36,0.5,52.0
TXN_008253,True,retry_later,0.7409,False,0.0,0.25,
TXN_008256,True,stop,0.5001,False,0.0,0.0,
TXN_008257,True,escalate,0.357,True,3622.17,10.0,118.0
TXN_008259,True,retry_later,0.6647,True,3579.38,0.25,154.0
TXN_008262,True,stop,0.511,False,0.0,0.0,
TXN_008266,True,escalate,0.3197,True,2265.14,10.0,25.0
TXN_008272,True,retry_later,0.5838,True,7620.61,0.25,58.0
TXN_008276,True,escalate,0.4052,False,0.0,10.0,
TXN_008277,True,retry_later,0.8316,True,1319.05,0.25,172.0
TXN_008278,True,escalate,0.2793,True,5172.58,10.0,16.0
TXN_008280,True,retry_later,0.5047,True,33768.87,0.25,11.0
TXN_008285,True,retry_later,0.6761,True,2772.53,0.25,1.0
TXN_008286,True,retry_later,0.7621,True,2228.61,0.25,15.0
TXN_008290,True,retry_now,0.8802,False,0.0,0.5,
TXN_008291,True,escalate,0.3994,False,0.0,10.0,
TXN_008294,False,stop,0.1442,False,0.0,0.0,
TXN_008295,True,retry_later,0.6397,False,0.0,0.25,
TXN_008297,True,alternate_payment,0.352,False,0.0,0.3,
TXN_008299,True,send_reminder,0.519,False,0.0,0.1,
TXN_008301,True,send_reminder,0.5571,True,15052.13,0.1,36.0
TXN_008309,True,escalate,0.4461,True,1290.74,10.0,130.0
TXN_008310,True,retry_later,0.5402,True,1732.78,0.25,151.0
TXN_008316,True,retry_later,0.8054,True,3420.61,0.25,89.0
TXN_008318,True,stop,0.2521,False,0.0,0.0,
TXN_008319,True,retry_later,0.4984,True,7254.73,0.25,172.0
TXN_008322,True,retry_now,0.8809,True,4005.72,0.5,57.0
TXN_008326,True,escalate,0.397,True,6893.62,10.0,169.0
TXN_008336,True,escalate,0.3899,True,819.67,10.0,141.0
TXN_008339,True,retry_now,0.9431,True,5201.76,0.5,178.0
TXN_008342,False,alternate_payment,0.03,False,0.0,0.3,
TXN_008345,True,retry_now,0.97,True,1856.05,0.5,116.0
TXN_008347,True,send_reminder,0.4942,False,0.0,0.1,
TXN_008349,True,retry_later,0.8438,False,0.0,0.25,
TXN_008350,False,stop,0.0821,False,0.0,0.0,
TXN_008351,True,retry_later,0.6364,False,0.0,0.25,
TXN_008358,True,send_reminder,0.6249,False,0.0,0.1,
TXN_008360,True,escalate,0.3332,True,3802.12,10.0,18.0
TXN_008366,True,alternate_payment,0.2258,True,1368.92,0.3,162.0
TXN_008368,True,escalate,0.3812,True,1577.36,10.0,100.0
TXN_008370,True,retry_later,0.645,True,754.21,0.25,162.0
TXN_008371,True,retry_later,0.6932,False,0.0,0.25,
TXN_008373,True,retry_later,0.6788,True,2145.16,0.25,55.0
TXN_008385,True,retry_now,0.8941,True,2513.13,0.5,16.0
TXN_008390,True,retry_later,0.5479,True,9945.56,0.25,38.0
TXN_008391,True,retry_later,0.661,True,1688.42,0.25,21.0
TXN_008398,True,retry_later,0.8399,True,1631.6,0.25,69.0
TXN_008400,True,escalate,0.2717,True,2095.57,10.0,158.0
TXN_008406,True,escalate,0.4028,False,0.0,10.0,
TXN_008408,True,retry_later,0.6139,False,0.0,0.25,
TXN_008412,True,retry_later,0.6578,True,4792.66,0.25,54.0
TXN_008415,True,stop,0.4654,False,0.0,0.0,
TXN_008416,True,retry_now,0.97,True,2042.24,0.5,85.0
TXN_008419,True,send_reminder,0.467,False,0.0,0.1,
TXN_008420,True,stop,0.2232,False,0.0,0.0,
TXN_008425,True,retry_later,0.6799,False,0.0,0.25,
TXN_008426,True,retry_later,0.5444,False,0.0,0.25,
TXN_008429,True,retry_now,0.8654,True,3666.57,0.5,144.0
TXN_008433,True,retry_later,0.8142,True,4100.39,0.25,74.0
TXN_008434,True,stop,0.459,False,0.0,0.0,
TXN_008440,False,alternate_payment,0.141,False,0.0,0.3,
TXN_008444,False,alternate_payment,0.1013,True,1610.44,0.3,29.0
TXN_008448,True,escalate,0.2675,False,0.0,10.0,
TXN_008450,True,retry_now,0.9033,False,0.0,0.5,
TXN_008452,True,retry_later,0.7295,True,2423.34,0.25,148.0
TXN_008458,True,escalate,0.3913,False,0.0,10.0,
TXN_008465,True,retry_now,0.9009,True,11928.66,0.5,2.0
TXN_008473,True,escalate,0.3829,False,0.0,10.0,
TXN_008477,True,retry_later,0.7592,True,1152.44,0.25,125.0
TXN_008478,True,send_reminder,0.5176,True,760.91,0.1,65.0
TXN_008480,True,retry_later,0.4711,True,1232.93,0.25,51.0
TXN_008485,True,retry_later,0.4559,True,2937.26,0.25,117.0
TXN_008488,True,escalate,0.4421,False,0.0,10.0,
TXN_008489,True,retry_later,0.6831,True,1208.58,0.25,20.0
TXN_008491,True,retry_later,0.4716,False,0.0,0.25,
TXN_008494,False,alternate_payment,0.1169,False,0.0,0.3,
TXN_008495,True,alternate_payment,0.2994,False,0.0,0.3,
TXN_008496,True,stop,0.5072,False,0.0,0.0,
TXN_008500,True,send_reminder,0.5259,False,0.0,0.1,
TXN_008502,True,retry_later,0.4839,True,8385.93,0.25,57.0
TXN_008512,True,alternate_payment,0.4242,True,1855.34,0.3,83.0
TXN_008513,True,send_reminder,0.5299,True,1098.6,0.1,141.0
TXN_008517,True,stop,0.513,False,0.0,0.0,
TXN_008519,True,retry_later,0.547,True,1992.27,0.25,131.0
TXN_008524,True,retry_later,0.6227,False,0.0,0.25,
TXN_008525,True,retry_later,0.8019,False,0.0,0.25,
TXN_008530,True,retry_later,0.4561,False,0.0,0.25,
TXN_008534,True,retry_later,0.8235,True,4279.13,0.25,137.0
TXN_008539,True,retry_later,0.6619,True,834.72,0.25,156.0
TXN_008546,True,alternate_payment,0.3159,False,0.0,0.3,
TXN_008547,True,retry_later,0.6457,True,1189.93,0.25,45.0
TXN_008549,True,escalate,0.3483,True,1024.43,10.0,16.0
TXN_008555,True,retry_now,0.8771,True,2573.12,0.5,154.0
TXN_008556,True,retry_now,0.97,True,16626.61,0.5,127.0
TXN_008564,True,escalate,0.2932,False,0.0,10.0,
TXN_008569,True,send_reminder,0.5634,True,1813.74,0.1,131.0
TXN_008570,True,retry_later,0.745,False,0.0,0.25,
TXN_008571,True,retry_now,0.97,True,1741.31,0.5,129.0
TXN_008574,True,retry_later,0.7216,True,11545.62,0.25,132.0
TXN_008581,True,retry_later,0.4906,False,0.0,0.25,
TXN_008582,True,retry_later,0.7448,False,0.0,0.25,
TXN_008586,True,escalate,0.3602,False,0.0,10.0,
TXN_008592,True,send_reminder,0.5024,False,0.0,0.1,
TXN_008594,True,retry_later,0.61,True,20820.7,0.25,80.0
TXN_008595,True,retry_now,0.9509,True,9853.64,0.5,132.0
TXN_008598,True,retry_later,0.6816,False,0.0,0.25,
TXN_008601,True,escalate,0.3112,False,0.0,10.0,
TXN_008603,True,escalate,0.4267,True,1643.2,10.0,45.0
TXN_008605,True,send_reminder,0.5084,False,0.0,0.1,
TXN_008616,True,send_reminder,0.7306,True,2228.09,0.1,133.0
TXN_008618,True,retry_later,0.7487,False,0.0,0.25,
TXN_008621,True,retry_later,0.6244,True,1692.14,0.25,104.0
TXN_008623,True,stop,0.2146,False,0.0,0.0,
TXN_008629,False,alternate_payment,0.0394,False,0.0,0.3,
TXN_008631,True,retry_later,0.771,False,0.0,0.25,
TXN_008634,True,retry_later,0.5648,True,4103.86,0.25,169.0
TXN_008637,True,send_reminder,0.7019,True,1125.06,0.1,154.0
TXN_008638,True,send_reminder,0.5504,False,0.0,0.1,
TXN_008639,True,send_reminder,0.6131,False,0.0,0.1,
TXN_008644,True,retry_later,0.5851,True,2969.72,0.25,82.0
TXN_008646,True,retry_later,0.6704,True,2777.23,0.25,108.0
TXN_008649,True,send_reminder,0.5899,False,0.0,0.1,
TXN_008650,True,send_reminder,0.5856,False,0.0,0.1,
TXN_008654,True,escalate,0.335,True,1093.6,10.0,132.0
TXN_008656,True,retry_later,0.8422,True,4002.88,0.25,64.0
TXN_008657,True,retry_later,0.4792,True,3909.11,0.25,84.0
TXN_008667,True,escalate,0.3815,False,0.0,10.0,
TXN_008673,True,retry_later,0.5854,True,6482.96,0.25,155.0
TXN_008674,True,send_reminder,0.4782,True,804.46,0.1,55.0
TXN_008675,True,escalate,0.4396,True,7699.2,10.0,3.0
TXN_008679,True,retry_later,0.692,False,0.0,0.25,
TXN_008684,True,retry_now,0.966,True,3308.56,0.5,77.0
TXN_008687,True,retry_later,0.6368,True,432.62,0.25,128.0
TXN_008689,False,alternate_payment,0.1051,False,0.0,0.3,
TXN_008690,True,escalate,0.33,False,0.0,10.0,
TXN_008691,True,escalate,0.3575,False,0.0,10.0,
TXN_008694,True,retry_now,0.97,True,2132.36,0.5,151.0
TXN_008699,True,retry_now,0.9068,True,1741.04,0.5,80.0
TXN_008701,True,retry_later,0.8051,True,10765.42,0.25,53.0
TXN_008702,True,stop,0.2771,False,0.0,0.0,
TXN_008704,True,escalate,0.3559,False,0.0,10.0,
TXN_008708,True,stop,0.7075,False,0.0,0.0,
TXN_008712,True,send_reminder,0.4698,False,0.0,0.1,
TXN_008717,True,escalate,0.3137,False,0.0,10.0,
TXN_008726,True,escalate,0.3805,True,2997.02,10.0,137.0
TXN_008728,True,retry_later,0.6,True,9566.66,0.25,33.0
TXN_008732,True,retry_later,0.6382,True,5770.43,0.25,127.0
TXN_008733,True,retry_later,0.66,True,5738.27,0.25,78.0
TXN_008738,True,escalate,0.4101,False,0.0,10.0,
TXN_008739,True,escalate,0.3239,False,0.0,10.0,
TXN_008746,True,send_reminder,0.4992,True,1005.72,0.1,145.0
TXN_008748,True,retry_later,0.5686,True,15778.89,0.25,91.0
TXN_008751,True,retry_later,0.767,True,1345.61,0.25,73.0
TXN_008754,True,stop,0.6573,False,0.0,0.0,
TXN_008755,True,retry_later,0.7344,False,0.0,0.25,
TXN_008761,True,retry_later,0.8468,True,16443.38,0.25,120.0
TXN_008766,True,escalate,0.401,True,1651.4,10.0,160.0
TXN_008774,True,escalate,0.3608,False,0.0,10.0,
TXN_008779,True,escalate,0.3963,False,0.0,10.0,
TXN_008780,True,retry_now,0.8944,True,1607.5,0.5,82.0
TXN_008781,True,retry_now,0.97,True,730.7,0.5,86.0
TXN_008782,True,escalate,0.3346,True,2122.25,10.0,170.0
TXN_008783,True,retry_later,0.6096,True,1259.92,0.25,131.0
TXN_008787,True,escalate,0.2058,False,0.0,10.0,
TXN_008789,True,escalate,0.3842,False,0.0,10.0,
TXN_008790,True,retry_now,0.97,True,2904.31,0.5,157.0
TXN_008792,True,retry_later,0.7563,True,3395.18,0.25,114.0
TXN_008794,True,escalate,0.3365,False,0.0,10.0,
TXN_008795,True,retry_now,0.97,True,4729.42,0.5,162.0
TXN_008800,True,retry_later,0.674,True,2108.7,0.25,164.0
TXN_008801,True,retry_now,0.8642,False,0.0,0.5,
TXN_008813,True,escalate,0.3968,True,1116.32,10.0,55.0
TXN_008814,False,stop,0.1646,False,0.0,0.0,
TXN_008815,True,retry_later,0.8053,True,2654.63,0.25,124.0
TXN_008819,True,retry_later,0.8229,True,1343.12,0.25,89.0
TXN_008822,True,stop,0.7591,False,0.0,0.0,
TXN_008824,True,send_reminder,0.5766,False,0.0,0.1,
TXN_008825,True,retry_later,0.594,False,0.0,0.25,
TXN_008827,False,stop,0.1039,False,0.0,0.0,
TXN_008829,True,retry_now,0.9601,True,5050.03,0.5,137.0
TXN_008837,True,retry_later,0.6372,True,886.05,0.25,163.0
TXN_008840,True,retry_later,0.627,True,5153.59,0.25,49.0
TXN_008843,True,send_reminder,0.6709,True,2565.59,0.1,19.0
TXN_008849,True,retry_later,0.5323,True,1273.47,0.25,105.0
TXN_008850,True,escalate,0.4003,True,2730.86,10.0,19.0
TXN_008852,True,retry_later,0.7945,False,0.0,0.25,
TXN_008853,True,stop,0.5944,False,0.0,0.0,
TXN_008856,True,escalate,0.4181,True,1785.21,10.0,8.0
TXN_008857,True,escalate,0.3524,False,0.0,10.0,
TXN_008859,True,escalate,0.2688,True,7002.57,10.0,6.0
TXN_008860,True,retry_later,0.5456,False,0.0,0.25,
TXN_008861,True,retry_now,0.97,False,0.0,0.5,
TXN_008862,True,retry_later,0.6765,True,483.4,0.25,149.0
TXN_008871,True,retry_later,0.6751,True,1480.52,0.25,106.0
TXN_008872,True,send_reminder,0.6411,False,0.0,0.1,
TXN_008874,True,retry_later,0.6223,True,3837.56,0.25,164.0
TXN_008875,False,stop,0.1517,False,0.0,0.0,
TXN_008877,True,retry_later,0.8005,True,4480.79,0.25,112.0
TXN_008879,True,stop,0.4181,False,0.0,0.0,
TXN_008884,True,alternate_payment,0.3954,False,0.0,0.3,
TXN_008893,True,retry_later,0.5937,False,0.0,0.25,
TXN_008895,True,retry_later,0.8312,True,3199.59,0.25,168.0
TXN_008897,True,escalate,0.3834,False,0.0,10.0,
TXN_008900,True,retry_later,0.7011,True,1723.04,0.25,83.0
TXN_008905,True,send_reminder,0.5143,False,0.0,0.1,
TXN_008909,True,retry_now,0.97,True,4895.38,0.5,115.0
TXN_008911,True,retry_later,0.5762,True,3469.4,0.25,146.0
