transaction_id,amount,failure_reason,payment_method,attempt_number,historical_success_rate,risk_score,risk_level,revenue_at_risk,recovery_eligible
TXN_003048,7291.49,bank_timeout,UPI,1,0.6471,0.62,HIGH,7291.49,True
TXN_003050,6496.93,bank_timeout,UPI,1,0.5556,0.5911,MEDIUM,6496.93,True
TXN_003053,2442.08,bank_timeout,UPI,1,0.5882,0.5881,MEDIUM,2442.08,True
TXN_003055,3489.75,bank_timeout,UPI,1,0.3492,0.521,MEDIUM,3489.75,True
TXN_003059,3601.29,bank_declined,Card,1,0.5714,0.5521,MEDIUM,3601.29,True
TXN_003061,12005.21,bank_declined,UPI,1,0.8333,0.6464,HIGH,12005.21,True
TXN_003064,1289.89,bank_timeout,UPI,1,0.2857,0.489,MEDIUM,1289.89,True
TXN_003071,4869.87,bank_declined,NetBanking,1,0.7273,0.6028,HIGH,4869.87,True
TXN_003074,3548.78,bank_declined,Wallet,1,0.766,0.6103,HIGH,3548.78,True
TXN_003075,1000.98,authentication_failure,Card,2,0.7097,0.5229,MEDIUM,1000.98,True
TXN_003078,2056.33,authentication_failure,UPI,1,0.6429,0.5723,MEDIUM,2056.33,True
TXN_003086,5856.71,authentication_failure,Card,1,0.4,0.513,MEDIUM,5856.71,True
TXN_003087,1225.31,authentication_failure,UPI,1,0.7083,0.5851,MEDIUM,1225.31,True
TXN_003091,2979.65,network_error,UPI,1,0.8667,0.5982,MEDIUM,2979.65,True
TXN_003095,2679.17,authentication_failure,UPI,2,0.3443,0.4261,MEDIUM,2679.17,True
TXN_003097,506.52,bank_declined,NetBanking,1,0.6964,0.5641,MEDIUM,506.52,True
TXN_003098,660.41,bank_timeout,UPI,1,1.0,0.6946,HIGH,660.41,True
TXN_003100,1196.79,bank_declined,UPI,3,0.6739,0.4485,MEDIUM,1196.79,False
TXN_003105,4693.08,bank_timeout,UPI,1,0.2778,0.5035,MEDIUM,4693.08,True
TXN_003108,1835.6,network_error,UPI,3,0.5616,0.4504,MEDIUM,1835.6,False
TXN_003117,4834.44,bank_declined,UPI,3,0.9079,0.5369,MEDIUM,4834.44,False
TXN_003119,2590.5,bank_declined,NetBanking,2,0.8947,0.5848,MEDIUM,2590.5,True
TXN_003120,20203.47,authentication_failure,UPI,1,1.0,0.7092,CRITICAL,20203.47,True
TXN_003121,2538.84,insufficient_funds,Card,1,0.3529,0.403,MEDIUM,2538.84,True
TXN_003122,1822.16,expired_card,Card,2,0.9667,0.5838,MEDIUM,1822.16,True
TXN_003126,5870.98,expired_card,Card,1,0.5873,0.5453,MEDIUM,5870.98,True
TXN_003134,877.71,authentication_failure,Card,1,0.3871,0.4844,MEDIUM,877.71,True
TXN_003135,837.77,authentication_failure,Card,1,0.375,0.4802,MEDIUM,837.77,True
TXN_003136,8424.6,bank_timeout,UPI,2,0.907,0.6399,HIGH,8424.6,True
TXN_003139,2261.79,insufficient_funds,Card,1,0.6557,0.4923,MEDIUM,2261.79,True
TXN_003142,3015.15,bank_timeout,UPI,1,0.5273,0.5726,MEDIUM,3015.15,True
TXN_003144,2630.21,bank_declined,UPI,1,0.9167,0.6516,HIGH,2630.21,True
TXN_003147,4405.42,bank_timeout,UPI,1,0.6786,0.6229,HIGH,4405.42,True
TXN_003148,2617.51,network_error,Card,1,0.9677,0.6969,HIGH,2617.51,True
TXN_003151,2935.08,insufficient_funds,Card,3,0.4889,0.3957,MEDIUM,2935.08,False
TXN_003152,3229.04,bank_timeout,NetBanking,2,0.5581,0.5227,MEDIUM,3229.04,True
TXN_003153,5711.76,bank_timeout,UPI,1,0.3214,0.5191,MEDIUM,5711.76,True
TXN_003159,3584.84,bank_declined,Card,2,0.9412,0.603,HIGH,3584.84,True
TXN_003163,1249.4,bank_timeout,UPI,2,1.0,0.6429,HIGH,1249.4,True
TXN_003167,1326.82,bank_timeout,UPI,1,0.7,0.6137,HIGH,1326.82,True
TXN_003170,6231.97,network_error,UPI,1,0.5455,0.5815,MEDIUM,6231.97,True
TXN_003173,3107.48,network_error,Wallet,1,0.5833,0.5838,MEDIUM,3107.48,True
TXN_003176,1284.65,network_error,NetBanking,2,0.4583,0.4748,MEDIUM,1284.65,True
TXN_003184,4216.07,authentication_failure,NetBanking,2,0.4286,0.4573,MEDIUM,4216.07,True
TXN_003185,2046.55,authentication_failure,Card,2,0.9231,0.5963,MEDIUM,2046.55,True
TXN_003188,2999.14,bank_timeout,UPI,1,0.803,0.6552,HIGH,2999.14,True
TXN_003189,1203.54,insufficient_funds,Card,2,0.9091,0.5702,MEDIUM,1203.54,True
TXN_003190,1216.12,bank_declined,UPI,2,0.5556,0.4732,MEDIUM,1216.12,True
TXN_003192,2149.89,network_error,Card,1,0.6471,0.5281,MEDIUM,2149.89,True
TXN_003201,6055.72,bank_declined,NetBanking,1,0.3286,0.486,MEDIUM,6055.72,True
TXN_003202,2144.02,bank_timeout,UPI,1,0.4423,0.5426,MEDIUM,2144.02,True
TXN_003203,1203.27,bank_declined,Card,1,0.8814,0.6308,HIGH,1203.27,True
TXN_003204,1798.68,bank_declined,UPI,1,0.7679,0.602,HIGH,1798.68,True
TXN_003205,3197.06,bank_timeout,UPI,1,0.4444,0.5485,MEDIUM,3197.06,True
TXN_003206,2152.49,bank_timeout,UPI,2,0.4051,0.4015,MEDIUM,2152.49,True
TXN_003209,5278.12,bank_declined,UPI,3,0.3667,0.3757,MEDIUM,5278.12,False
TXN_003214,3406.5,network_error,NetBanking,1,0.3,0.5,MEDIUM,3406.5,True
TXN_003218,1031.63,authentication_failure,UPI,2,0.2727,0.3922,MEDIUM,1031.63,True
TXN_003223,1666.96,bank_timeout,UPI,1,0.8485,0.6612,HIGH,1666.96,True
TXN_003227,15268.22,authentication_failure,Card,1,0.7761,0.6383,HIGH,15268.22,True
TXN_003238,1194.07,bank_declined,UPI,2,1.0,0.6063,HIGH,1194.07,True
TXN_003239,2464.59,network_error,UPI,1,0.8667,0.6658,HIGH,2464.59,True
TXN_003245,10980.76,bank_declined,Card,1,0.9474,0.6794,HIGH,10980.76,True
TXN_003246,1877.61,network_error,Wallet,1,0.2963,0.4911,MEDIUM,1877.61,True
TXN_003251,1824.65,expired_card,Card,2,0.6034,0.4749,MEDIUM,1824.65,True
TXN_003255,1472.74,bank_timeout,UPI,1,0.5342,0.5653,MEDIUM,1472.74,True
TXN_003256,1333.07,bank_declined,NetBanking,1,0.303,0.4587,MEDIUM,1333.07,True
TXN_003267,1547.26,authentication_failure,UPI,1,1.0,0.6757,HIGH,1547.26,True
TXN_003271,418.12,bank_declined,Card,1,0.5,0.5027,MEDIUM,418.12,True
TXN_003272,832.0,network_error,Card,1,0.3889,0.5083,MEDIUM,832.0,True
TXN_003274,7578.95,expired_card,Card,1,0.3793,0.4862,MEDIUM,7578.95,True
TXN_003275,2151.09,bank_declined,Card,1,0.75,0.599,MEDIUM,2151.09,True
TXN_003278,2588.07,expired_card,Card,1,0.4915,0.5058,MEDIUM,2588.07,True
TXN_003297,1061.93,bank_declined,Wallet,1,0.9643,0.6541,HIGH,1061.93,True
TXN_003305,4200.6,bank_declined,UPI,1,1.0,0.6827,HIGH,4200.6,True
TXN_003312,6015.83,network_error,NetBanking,2,0.8519,0.613,HIGH,6015.83,True
TXN_003315,4844.41,authentication_failure,Card,1,0.3919,0.5081,MEDIUM,4844.41,True
TXN_003329,1789.51,bank_declined,UPI,2,0.7679,0.542,MEDIUM,1789.51,True
TXN_003330,1647.07,network_error,UPI,1,0.8767,0.5935,MEDIUM,1647.07,True
TXN_003331,1614.08,authentication_failure,Card,2,0.6667,0.5163,MEDIUM,1614.08,True
TXN_003333,2667.52,insufficient_funds,Card,1,0.3043,0.4591,MEDIUM,2667.52,True
TXN_003338,2610.44,bank_declined,Wallet,2,0.3214,0.4129,MEDIUM,2610.44,True
TXN_003351,1370.9,bank_timeout,UPI,1,0.8571,0.6612,HIGH,1370.9,True
TXN_003353,826.33,authentication_failure,Card,1,0.66,0.4955,MEDIUM,826.33,True
TXN_003356,13584.16,network_error,UPI,1,0.7188,0.5736,MEDIUM,13584.16,True
TXN_003357,499.91,bank_timeout,UPI,1,0.697,0.6001,HIGH,499.91,True
TXN_003358,5007.48,insufficient_funds,Wallet,1,0.3704,0.4871,MEDIUM,5007.48,True
TXN_003360,4215.7,bank_timeout,UPI,2,0.3243,0.386,MEDIUM,4215.7,True
TXN_003364,1265.59,bank_timeout,UPI,1,0.48,0.5471,MEDIUM,1265.59,True
TXN_003366,2100.04,network_error,Card,1,0.4118,0.5272,MEDIUM,2100.04,True
TXN_003367,6765.17,bank_declined,Wallet,1,0.6923,0.5966,MEDIUM,6765.17,True
TXN_003369,3249.09,network_error,Wallet,1,0.6129,0.5932,MEDIUM,3249.09,True
TXN_003370,5040.37,bank_timeout,NetBanking,3,0.6667,0.5011,MEDIUM,5040.37,False
TXN_003378,782.28,bank_timeout,UPI,1,0.6129,0.5107,MEDIUM,782.28,True
TXN_003379,4464.74,bank_declined,UPI,1,0.5091,0.5362,MEDIUM,4464.74,True
TXN_003382,1434.08,expired_card,Card,3,0.8,0.4707,MEDIUM,1434.08,False
TXN_003391,3653.41,network_error,UPI,2,0.4242,0.4081,MEDIUM,3653.41,True
TXN_003393,2285.17,insufficient_funds,Card,1,0.6154,0.4804,MEDIUM,2285.17,True
TXN_003394,1719.54,bank_timeout,UPI,1,0.5455,0.5707,MEDIUM,1719.54,True
TXN_003399,3267.07,bank_timeout,UPI,1,0.4375,0.5467,MEDIUM,3267.07,True
TXN_003401,7948.22,authentication_failure,Card,2,0.8636,0.5961,MEDIUM,7948.22,True
TXN_003402,2031.92,bank_timeout,NetBanking,3,0.5645,0.4586,MEDIUM,2031.92,False
TXN_003407,3669.28,authentication_failure,NetBanking,2,0.4286,0.4555,MEDIUM,3669.28,True
TXN_003408,8108.55,network_error,UPI,1,0.371,0.5326,MEDIUM,8108.55,True
TXN_003410,1475.96,network_error,NetBanking,1,0.8148,0.6435,HIGH,1475.96,True
TXN_003414,1879.97,bank_timeout,UPI,1,0.8333,0.6582,HIGH,1879.97,True
TXN_003416,3656.53,bank_timeout,UPI,1,0.675,0.6194,HIGH,3656.53,True
TXN_003418,2202.59,bank_timeout,Wallet,1,0.3571,0.5174,MEDIUM,2202.59,True
TXN_003420,4570.22,network_error,UPI,2,0.7647,0.5832,MEDIUM,4570.22,True
TXN_003423,402.53,network_error,NetBanking,2,0.7241,0.5394,MEDIUM,402.53,True
TXN_003430,948.06,bank_timeout,NetBanking,2,0.9091,0.612,HIGH,948.06,True
TXN_003435,2133.16,bank_declined,Card,1,0.5333,0.5339,MEDIUM,2133.16,True
TXN_003436,928.71,network_error,UPI,2,0.6122,0.5167,MEDIUM,928.71,True
TXN_003440,1435.47,network_error,UPI,3,0.5362,0.4396,MEDIUM,1435.47,False
TXN_003441,1897.41,network_error,UPI,2,0.4286,0.4709,MEDIUM,1897.41,True
TXN_003442,363.37,network_error,UPI,1,0.9535,0.6669,HIGH,363.37,True
TXN_003444,5595.65,authentication_failure,NetBanking,1,0.6981,0.6019,HIGH,5595.65,True
TXN_003445,2007.76,bank_declined,Card,1,0.3968,0.4921,MEDIUM,2007.76,True
TXN_003449,1870.45,insufficient_funds,Card,1,0.7778,0.5265,MEDIUM,1870.45,True
TXN_003452,791.89,network_error,UPI,2,0.4167,0.456,MEDIUM,791.89,True
TXN_003453,7021.95,bank_declined,UPI,1,0.4,0.5094,MEDIUM,7021.95,True
TXN_003459,5419.79,bank_timeout,UPI,1,0.8308,0.6713,HIGH,5419.79,True
TXN_003461,1832.68,network_error,Card,2,0.3846,0.4573,MEDIUM,1832.68,True
TXN_003470,7628.92,bank_declined,NetBanking,1,0.9286,0.5991,MEDIUM,7628.92,True
TXN_003478,280.71,bank_declined,Card,1,0.4462,0.4814,MEDIUM,280.71,True
TXN_003479,1847.29,network_error,NetBanking,1,0.7419,0.6246,HIGH,1847.29,True
TXN_003486,2479.17,bank_declined,Card,2,0.3824,0.4306,MEDIUM,2479.17,True
TXN_003489,8369.53,expired_card,Card,1,0.7568,0.6007,HIGH,8369.53,True
TXN_003494,1614.38,bank_timeout,NetBanking,2,0.6875,0.5525,MEDIUM,1614.38,True
TXN_003496,287.25,bank_timeout,UPI,1,0.7937,0.6219,HIGH,287.25,True
TXN_003497,2117.53,authentication_failure,UPI,1,0.5667,0.4798,MEDIUM,2117.53,True
TXN_003498,1816.28,network_error,NetBanking,2,0.84,0.5938,MEDIUM,1816.28,True
TXN_003499,1268.62,expired_card,Card,1,0.7,0.5591,MEDIUM,1268.62,True
TXN_003505,1950.03,authentication_failure,UPI,1,0.9429,0.6616,HIGH,1950.03,True
TXN_003509,7492.12,bank_timeout,UPI,1,0.7143,0.6405,HIGH,7492.12,True
TXN_003516,2090.71,bank_declined,UPI,1,0.9487,0.6582,HIGH,2090.71,True
TXN_003517,6843.75,network_error,Card,1,0.7778,0.5824,MEDIUM,6843.75,True
TXN_003521,2771.11,bank_declined,UPI,3,0.625,0.4448,MEDIUM,2771.11,False
TXN_003522,1499.98,network_error,UPI,1,0.3529,0.5052,MEDIUM,1499.98,True
TXN_003524,581.46,bank_declined,UPI,1,0.4714,0.4984,MEDIUM,581.46,True
TXN_003525,2969.15,bank_declined,UPI,2,0.9,0.5882,MEDIUM,2969.15,True
TXN_003526,709.98,network_error,UPI,1,1.0,0.6196,HIGH,709.98,True
TXN_003532,2053.64,bank_declined,Card,1,0.8462,0.5572,MEDIUM,2053.64,True
TXN_003535,559.92,bank_declined,UPI,1,0.3462,0.4603,MEDIUM,559.92,True
TXN_003538,594.48,authentication_failure,UPI,1,0.65,0.5582,MEDIUM,594.48,True
TXN_003540,2557.43,authentication_failure,Card,2,0.4783,0.4657,MEDIUM,2557.43,True
TXN_003557,2038.13,bank_timeout,NetBanking,2,0.5714,0.5207,MEDIUM,2038.13,True
TXN_003560,2365.32,bank_timeout,NetBanking,1,0.9487,0.6958,HIGH,2365.32,True
TXN_003563,7819.28,network_error,UPI,1,0.9444,0.7041,CRITICAL,7819.28,True
TXN_003566,3518.43,bank_declined,UPI,2,0.9863,0.6163,HIGH,3518.43,True
TXN_003569,1781.32,bank_declined,NetBanking,1,0.32,0.4675,MEDIUM,1781.32,True
TXN_003571,1776.34,bank_timeout,NetBanking,1,0.9318,0.687,HIGH,1776.34,True
TXN_003572,1013.1,bank_timeout,UPI,1,0.4462,0.534,MEDIUM,1013.1,True
TXN_003574,1428.6,authentication_failure,UPI,1,0.3889,0.4913,MEDIUM,1428.6,True
TXN_003580,2998.31,bank_declined,NetBanking,1,0.5342,0.5386,MEDIUM,2998.31,True
TXN_003597,3322.92,expired_card,Card,2,0.8727,0.5635,MEDIUM,3322.92,True
TXN_003598,2959.28,bank_declined,Card,3,0.9,0.5281,MEDIUM,2959.28,False
TXN_003600,2695.74,bank_declined,UPI,1,0.5323,0.5366,MEDIUM,2695.74,True
TXN_003605,1572.1,network_error,UPI,2,0.6667,0.5399,MEDIUM,1572.1,True
TXN_003607,4324.88,bank_timeout,UPI,1,0.8667,0.6791,HIGH,4324.88,True
TXN_003611,1164.08,network_error,UPI,3,0.5088,0.4286,MEDIUM,1164.08,False
TXN_003615,2017.78,network_error,UPI,1,0.7667,0.6332,HIGH,2017.78,True
TXN_003619,6014.21,bank_timeout,UPI,1,0.6812,0.6277,HIGH,6014.21,True
TXN_003622,2170.08,authentication_failure,Card,1,0.9672,0.6703,HIGH,2170.08,True
TXN_003623,796.52,bank_declined,NetBanking,2,0.7647,0.5305,MEDIUM,796.52,True
TXN_003624,962.53,insufficient_funds,Card,3,0.7188,0.4502,MEDIUM,962.53,False
TXN_003626,7862.06,bank_declined,UPI,1,0.9455,0.6745,HIGH,7862.06,True
TXN_003634,2287.34,bank_timeout,UPI,1,0.75,0.6358,HIGH,2287.34,True
TXN_003635,4855.5,bank_declined,UPI,2,0.8267,0.5726,MEDIUM,4855.5,True
TXN_003638,332.2,bank_timeout,UPI,1,0.4366,0.5167,MEDIUM,332.2,True
TXN_003643,10169.4,bank_timeout,UPI,1,0.6508,0.6255,HIGH,10169.4,True
TXN_003644,1203.4,network_error,UPI,1,0.6667,0.5964,MEDIUM,1203.4,True
TXN_003653,1782.06,authentication_failure,UPI,2,1.0,0.5475,MEDIUM,1782.06,True
TXN_003655,1095.48,bank_timeout,UPI,1,0.56,0.4992,MEDIUM,1095.48,True
TXN_003659,2114.11,bank_declined,NetBanking,2,0.9865,0.6097,HIGH,2114.11,True
TXN_003660,1322.05,expired_card,Card,1,0.625,0.5371,MEDIUM,1322.05,True
TXN_003661,3270.21,bank_timeout,UPI,1,0.6786,0.619,HIGH,3270.21,True
TXN_003664,3617.76,network_error,Card,1,0.5897,0.5877,MEDIUM,3617.76,True
TXN_003670,446.22,bank_timeout,UPI,2,0.7442,0.5528,MEDIUM,446.22,True
TXN_003673,9140.39,authentication_failure,UPI,1,0.5789,0.5725,MEDIUM,9140.39,True
TXN_003681,3162.85,authentication_failure,UPI,1,0.3,0.475,MEDIUM,3162.85,True
TXN_003685,2556.24,bank_timeout,UPI,1,0.6944,0.6206,HIGH,2556.24,True
TXN_003686,4219.87,bank_timeout,UPI,3,0.7872,0.5349,MEDIUM,4219.87,False
TXN_003687,5330.21,authentication_failure,Card,1,0.6415,0.5843,MEDIUM,5330.21,True
TXN_003689,4229.93,bank_declined,UPI,2,0.8462,0.5767,MEDIUM,4229.93,True
TXN_003690,1697.46,bank_declined,NetBanking,1,0.8571,0.628,HIGH,1697.46,True
TXN_003695,8586.26,bank_declined,Card,1,0.5385,0.5536,MEDIUM,8586.26,True
TXN_003700,9304.88,bank_declined,Card,1,0.4667,0.5331,MEDIUM,9304.88,True
TXN_003705,859.32,bank_declined,Card,2,0.5085,0.4546,MEDIUM,859.32,True
TXN_003712,746.27,bank_declined,UPI,1,0.878,0.5536,MEDIUM,746.27,True
TXN_003715,10584.2,bank_declined,UPI,1,0.4375,0.526,MEDIUM,10584.2,True
TXN_003717,4444.52,authentication_failure,Card,1,0.7,0.5994,MEDIUM,4444.52,True
TXN_003718,737.72,network_error,Wallet,1,0.2727,0.4719,MEDIUM,737.72,True
TXN_003721,3476.75,bank_timeout,UPI,2,0.6154,0.4709,MEDIUM,3476.75,True
TXN_003722,971.07,bank_timeout,UPI,1,0.9524,0.6854,HIGH,971.07,True
TXN_003728,1985.43,bank_timeout,UPI,1,0.9259,0.6867,HIGH,1985.43,True
TXN_003729,1553.01,network_error,UPI,1,0.7895,0.6366,HIGH,1553.01,True
TXN_003743,2754.87,network_error,Card,1,0.2778,0.4905,MEDIUM,2754.87,True
TXN_003745,5008.09,bank_declined,UPI,1,0.3,0.475,MEDIUM,5008.09,True
TXN_003748,2997.1,bank_declined,Wallet,1,0.6964,0.5872,MEDIUM,2997.1,True
TXN_003750,5859.61,authentication_failure,Card,1,0.675,0.5255,MEDIUM,5859.61,True
TXN_003756,1695.68,bank_declined,UPI,2,0.6667,0.4409,MEDIUM,1695.68,True
TXN_003757,1189.11,bank_timeout,UPI,2,0.6792,0.546,MEDIUM,1189.11,True
TXN_003764,2098.1,authentication_failure,UPI,1,0.9412,0.662,HIGH,2098.1,True
TXN_003765,1271.69,authentication_failure,UPI,1,0.8793,0.6369,HIGH,1271.69,True
TXN_003766,10347.08,network_error,Wallet,1,1.0,0.6544,HIGH,10347.08,True
TXN_003779,2550.39,bank_declined,Card,2,0.5625,0.485,MEDIUM,2550.39,True
TXN_003783,961.75,bank_timeout,UPI,3,0.8438,0.4626,MEDIUM,961.75,False
TXN_003785,1196.97,authentication_failure,UPI,1,0.8519,0.6279,HIGH,1196.97,True
TXN_003792,18928.09,bank_timeout,UPI,1,0.619,0.624,HIGH,18928.09,True
TXN_003799,847.89,network_error,Wallet,1,0.92,0.6679,HIGH,847.89,True
TXN_003801,2312.72,network_error,UPI,1,0.8085,0.6475,HIGH,2312.72,True
TXN_003804,2974.96,bank_timeout,UPI,2,0.5946,0.5326,MEDIUM,2974.96,True
TXN_003805,4930.38,network_error,Card,1,0.2917,0.5023,MEDIUM,4930.38,True
TXN_003809,861.88,bank_declined,Wallet,1,0.8966,0.6311,HIGH,861.88,True
TXN_003813,580.94,insufficient_funds,Wallet,1,0.7,0.5579,MEDIUM,580.94,True
TXN_003814,560.7,bank_declined,UPI,1,0.8837,0.6216,HIGH,560.7,True
TXN_003815,1818.51,bank_declined,Card,2,0.5263,0.4697,MEDIUM,1818.51,True
TXN_003822,2632.32,authentication_failure,Card,1,0.6154,0.5672,MEDIUM,2632.32,True
TXN_003823,20609.85,network_error,NetBanking,1,0.6825,0.6382,HIGH,20609.85,True
TXN_003826,3637.7,bank_declined,Card,1,1.0,0.6808,HIGH,3637.7,True
TXN_003828,3751.77,bank_declined,Card,1,0.6207,0.4974,MEDIUM,3751.77,True
TXN_003829,2293.89,bank_timeout,UPI,2,0.9306,0.63,HIGH,2293.89,True
TXN_003839,8503.26,bank_timeout,UPI,1,0.5686,0.5985,MEDIUM,8503.26,True
TXN_003841,6957.36,authentication_failure,UPI,2,1.0,0.6353,HIGH,6957.36,True
TXN_003842,1425.99,expired_card,Card,1,0.9375,0.6319,HIGH,1425.99,True
TXN_003845,13002.22,bank_timeout,UPI,3,0.8571,0.5706,MEDIUM,13002.22,False
TXN_003848,5270.48,network_error,UPI,1,0.7241,0.6329,HIGH,5270.48,True
TXN_003855,3357.7,network_error,NetBanking,1,0.25,0.4848,MEDIUM,3357.7,True
TXN_003856,588.66,bank_declined,Card,2,0.9242,0.5744,MEDIUM,588.66,True
TXN_003862,7167.11,bank_timeout,Wallet,1,0.8983,0.6952,HIGH,7167.11,True
TXN_003863,3081.29,network_error,Wallet,2,0.5385,0.5102,MEDIUM,3081.29,True
TXN_003867,3374.02,authentication_failure,UPI,1,1.0,0.6858,HIGH,3374.02,True
TXN_003873,1563.34,expired_card,Card,1,0.8824,0.6165,HIGH,1563.34,True
TXN_003884,8815.66,network_error,Wallet,1,0.6866,0.5583,MEDIUM,8815.66,True
TXN_003886,1157.6,bank_timeout,UPI,1,0.4444,0.5352,MEDIUM,1157.6,True
TXN_003893,1565.42,network_error,UPI,1,0.4714,0.5413,MEDIUM,1565.42,True
TXN_003895,882.5,network_error,Card,1,0.4429,0.5253,MEDIUM,882.5,True
TXN_003897,3358.31,bank_declined,Card,1,0.4375,0.511,MEDIUM,3358.31,True
TXN_003900,613.51,network_error,UPI,1,0.7424,0.6104,HIGH,613.51,True
TXN_003901,2387.72,network_error,UPI,1,0.7895,0.6422,HIGH,2387.72,True
TXN_003902,4228.34,network_error,Card,2,0.6098,0.5357,MEDIUM,4228.34,True
TXN_003904,1381.54,authentication_failure,UPI,2,0.377,0.4273,MEDIUM,1381.54,True
TXN_003905,2948.28,bank_timeout,UPI,1,0.9245,0.6214,HIGH,2948.28,True
TXN_003907,2070.17,network_error,Card,2,0.8904,0.6106,HIGH,2070.17,True
TXN_003908,461.93,bank_timeout,UPI,1,0.7963,0.6289,HIGH,461.93,True
TXN_003910,814.31,insufficient_funds,Wallet,1,0.8,0.5923,MEDIUM,814.31,True
TXN_003911,4383.13,bank_timeout,UPI,1,0.9167,0.6243,HIGH,4383.13,True
TXN_003917,6599.67,insufficient_funds,Card,1,1.0,0.6796,HIGH,6599.67,True
TXN_003921,2725.65,bank_declined,UPI,2,0.85,0.5721,MEDIUM,2725.65,True
TXN_003922,2546.43,network_error,UPI,1,0.8889,0.6029,HIGH,2546.43,True
TXN_003927,4188.55,bank_declined,UPI,1,0.4,0.5027,MEDIUM,4188.55,True
TXN_003929,2319.26,network_error,UPI,3,0.7931,0.5229,MEDIUM,2319.26,False
TXN_003936,1789.87,expired_card,Card,1,0.4909,0.5009,MEDIUM,1789.87,True
TXN_003938,367.24,network_error,Card,1,0.625,0.5685,MEDIUM,367.24,True
TXN_003939,1114.94,authentication_failure,Card,3,1.0,0.5514,MEDIUM,1114.94,False
TXN_003941,1142.53,insufficient_funds,Card,2,0.45,0.4317,MEDIUM,1142.53,True
TXN_003948,1244.94,network_error,UPI,1,0.7568,0.6239,HIGH,1244.94,True
TXN_003949,2355.04,bank_timeout,NetBanking,2,1.0,0.6512,HIGH,2355.04,True
TXN_003953,2849.1,authentication_failure,Card,1,0.4808,0.4579,MEDIUM,2849.1,True
TXN_003955,2105.61,bank_declined,Card,1,1.0,0.6037,HIGH,2105.61,True
TXN_003956,2642.42,bank_declined,Card,2,0.7059,0.5284,MEDIUM,2642.42,True
TXN_003958,1448.06,network_error,UPI,1,0.4,0.5188,MEDIUM,1448.06,True
TXN_003961,185.52,bank_timeout,UPI,1,0.6429,0.571,MEDIUM,185.52,True
TXN_003964,3126.85,bank_timeout,UPI,3,0.3111,0.3882,MEDIUM,3126.85,False
TXN_003975,6211.72,authentication_failure,UPI,3,0.8636,0.5329,MEDIUM,6211.72,False
TXN_003977,1767.9,network_error,Card,2,0.2632,0.4204,MEDIUM,1767.9,True
TXN_003978,2331.31,bank_timeout,UPI,1,0.7917,0.6485,HIGH,2331.31,True
TXN_003979,835.82,network_error,UPI,2,0.4,0.4517,MEDIUM,835.82,True
TXN_003983,5814.89,bank_declined,UPI,1,1.0,0.6869,HIGH,5814.89,True
TXN_003995,1831.4,bank_declined,UPI,1,0.4,0.4919,MEDIUM,1831.4,True
TXN_004011,10101.03,bank_timeout,UPI,2,0.4615,0.5086,MEDIUM,10101.03,True
TXN_004012,2729.08,bank_declined,Card,1,0.7,0.5871,MEDIUM,2729.08,True
TXN_004016,2766.83,network_error,UPI,2,0.3415,0.4497,MEDIUM,2766.83,True
TXN_004017,8035.94,bank_timeout,UPI,1,0.375,0.4697,MEDIUM,8035.94,True
TXN_004021,868.92,bank_timeout,UPI,3,0.625,0.4657,MEDIUM,868.92,False
TXN_004025,8468.92,bank_timeout,UPI,2,0.4815,0.5123,MEDIUM,8468.92,True
TXN_004029,2072.88,bank_timeout,UPI,2,0.9474,0.6337,HIGH,2072.88,True
TXN_004030,2417.2,bank_declined,NetBanking,1,0.2949,0.464,MEDIUM,2417.2,True
TXN_004033,2775.32,authentication_failure,Card,1,0.8571,0.6404,HIGH,2775.32,True
TXN_004038,1476.57,authentication_failure,Card,1,0.3934,0.4231,MEDIUM,1476.57,True
TXN_004042,1099.33,authentication_failure,Card,1,0.7969,0.5403,MEDIUM,1099.33,True
TXN_004043,1711.48,bank_timeout,Wallet,1,0.3134,0.501,MEDIUM,1711.48,True
TXN_004053,5683.83,expired_card,Card,1,0.3919,0.4162,MEDIUM,5683.83,True
TXN_004064,2169.58,insufficient_funds,Card,1,0.8958,0.6338,HIGH,2169.58,True
TXN_004065,4910.8,bank_declined,UPI,2,0.3448,0.4282,MEDIUM,4910.8,True
TXN_004072,7701.29,authentication_failure,UPI,1,0.9091,0.6693,HIGH,7701.29,True
TXN_004073,1049.68,insufficient_funds,Card,1,0.8,0.5956,MEDIUM,1049.68,True
TXN_004080,6632.71,insufficient_funds,Card,2,0.6933,0.5276,MEDIUM,6632.71,True
TXN_004081,5768.56,authentication_failure,UPI,1,0.9444,0.6762,HIGH,5768.56,True
TXN_004082,4869.52,bank_declined,NetBanking,2,0.3953,0.4432,MEDIUM,4869.52,True
TXN_004088,1745.56,network_error,UPI,2,0.5517,0.5068,MEDIUM,1745.56,True
TXN_004089,1046.24,network_error,UPI,1,0.3023,0.4853,MEDIUM,1046.24,True
TXN_004092,1616.55,bank_timeout,UPI,1,0.62,0.5923,MEDIUM,1616.55,True
TXN_004093,3200.92,bank_timeout,UPI,1,0.5455,0.5788,MEDIUM,3200.92,True
TXN_004099,1702.41,expired_card,Card,3,0.3448,0.3364,MEDIUM,1702.41,False
TXN_004108,4057.26,bank_declined,UPI,1,0.7143,0.5965,MEDIUM,4057.26,True
