transaction_id,amount,failure_reason,attempt_number,risk_score,risk_level,root_cause,cause_category,cause_nature,root_cause_confidence,recovery_direction,recovery_probability,decision,decision_confidence,status,recovered_amount,escalation_required,escalation_reason,action_count
TXN_003136,8424.6,bank_timeout,2,0.6399,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.6447,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003139,2261.79,insufficient_funds,1,0.4923,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3451,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003142,3015.15,bank_timeout,1,0.5726,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.743,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003144,2630.21,bank_declined,1,0.6516,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6242,alternate_payment,0.92,recovered,2630.21,False,,6
TXN_003147,4405.42,bank_timeout,1,0.6229,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.765,retry_now,0.9,recovered,4405.42,False,,6
TXN_003148,2617.51,network_error,1,0.6969,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.857,retry_now,0.9,recovered,2617.51,False,,6
TXN_003151,2935.08,insufficient_funds,3,0.3957,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.97,alternate_payment,0.038,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_003152,3229.04,bank_timeout,2,0.5227,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4937,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_003153,5711.76,bank_timeout,1,0.5191,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.676,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003159,3584.84,bank_declined,2,0.603,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3684,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003163,1249.4,bank_timeout,2,0.6429,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.7095,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003167,1326.82,bank_timeout,1,0.6137,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7685,retry_now,0.9,recovered,1326.82,False,,6
TXN_003170,6231.97,network_error,1,0.5815,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7222,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003173,3107.48,network_error,1,0.5838,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7666,retry_now,0.9,recovered,3107.48,False,,6
TXN_003176,1284.65,network_error,2,0.4748,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.4183,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_003184,4216.07,authentication_failure,2,0.4573,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.1494,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003185,2046.55,authentication_failure,2,0.5963,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3336,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003188,2999.14,bank_timeout,1,0.6552,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8191,retry_now,0.9,recovered,2999.14,False,,6
TXN_003189,1203.54,insufficient_funds,2,0.5702,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2114,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003190,1216.12,bank_declined,2,0.4732,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2391,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003192,2149.89,network_error,1,0.5281,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7608,retry_now,0.9,recovered,2149.89,False,,6
TXN_003201,6055.72,bank_declined,1,0.486,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.308,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003202,2144.02,bank_timeout,1,0.5426,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7259,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003203,1203.27,bank_declined,1,0.6308,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5791,alternate_payment,0.92,recovered,1203.27,False,,6
TXN_003204,1798.68,bank_declined,1,0.602,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5782,alternate_payment,0.92,recovered,1798.68,False,,6
TXN_003205,3197.06,bank_timeout,1,0.5485,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.735,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003206,2152.49,bank_timeout,2,0.4015,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.4787,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_003209,5278.12,bank_declined,3,0.3757,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.94,alternate_payment,0.0705,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_003214,3406.5,network_error,1,0.5,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.5878,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003218,1031.63,authentication_failure,2,0.3922,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.1488,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003223,1666.96,bank_timeout,1,0.6612,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8443,retry_now,0.9,recovered,1666.96,False,,6
TXN_003227,15268.22,authentication_failure,1,0.6383,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4628,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003238,1194.07,bank_declined,2,0.6063,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3891,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003239,2464.59,network_error,1,0.6658,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8262,retry_now,0.9,recovered,2464.59,False,,6
TXN_003245,10980.76,bank_declined,1,0.6794,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5711,alternate_payment,0.92,recovered,10980.76,False,,6
TXN_003246,1877.61,network_error,1,0.4911,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6245,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003251,1824.65,expired_card,2,0.4749,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.1331,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003255,1472.74,bank_timeout,1,0.5653,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7484,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003256,1333.07,bank_declined,1,0.4587,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2771,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003267,1547.26,authentication_failure,1,0.6757,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.6284,send_reminder,0.86,awaiting_customer_action,0.0,False,,6
TXN_003271,418.12,bank_declined,1,0.5027,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4408,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_003272,832.0,network_error,1,0.5083,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6273,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003274,7578.95,expired_card,1,0.4862,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.1898,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003275,2151.09,bank_declined,1,0.599,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5151,alternate_payment,0.92,recovered,2151.09,False,,6
TXN_003278,2588.07,expired_card,1,0.5058,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.98,alternate_payment,0.226,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003297,1061.93,bank_declined,1,0.6541,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.673,alternate_payment,0.92,recovered,1061.93,False,,6
TXN_003305,4200.6,bank_declined,1,0.6827,HIGH,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.6421,alternate_payment,0.92,recovered,4200.6,False,,6
TXN_003312,6015.83,network_error,2,0.613,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.5668,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003315,4844.41,authentication_failure,1,0.5081,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3376,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003329,1789.51,bank_declined,2,0.542,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.2785,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003330,1647.07,network_error,1,0.5935,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8502,retry_now,0.9,recovered,1647.07,False,,6
TXN_003331,1614.08,authentication_failure,2,0.5163,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.2214,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003333,2667.52,insufficient_funds,1,0.4591,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.1887,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003338,2610.44,bank_declined,2,0.4129,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.179,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003351,1370.9,bank_timeout,1,0.6612,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8638,retry_now,0.9,recovered,1370.9,False,,6
TXN_003353,826.33,authentication_failure,1,0.4955,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4837,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003356,13584.16,network_error,1,0.5736,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.786,retry_now,0.9,recovered,13584.16,False,,6
TXN_003357,499.91,bank_timeout,1,0.6001,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8062,retry_now,0.9,recovered,499.91,False,,6
TXN_003358,5007.48,insufficient_funds,1,0.4871,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.2874,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003360,4215.7,bank_timeout,2,0.386,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.422,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_003364,1265.59,bank_timeout,1,0.5471,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.754,retry_now,0.9,recovered,1265.59,False,,6
TXN_003366,2100.04,network_error,1,0.5272,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6699,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003367,6765.17,bank_declined,1,0.5966,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.5764,alternate_payment,0.92,recovered,6765.17,False,,6
TXN_003369,3249.09,network_error,1,0.5932,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7814,retry_now,0.9,recovered,3249.09,False,,6
TXN_003370,5040.37,bank_timeout,3,0.5011,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate,0.2571,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_003378,782.28,bank_timeout,1,0.5107,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7945,retry_now,0.9,recovered,782.28,False,,6
TXN_003379,4464.74,bank_declined,1,0.5362,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.4367,alternate_payment,0.92,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_003382,1434.08,expired_card,3,0.4707,MEDIUM,Payment card has expired,PAYMENT_INSTRUMENT,persistent,0.99,alternate_payment,0.0678,alternate_payment,0.95,recovery_failed,0.0,False,Alternate payment attempt failed.,6
TXN_003391,3653.41,network_error,2,0.4081,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.4688,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_003393,2285.17,insufficient_funds,1,0.4804,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.3193,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003394,1719.54,bank_timeout,1,0.5707,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.759,retry_now,0.9,recovered,1719.54,False,,6
TXN_003399,3267.07,bank_timeout,1,0.5467,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7121,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003401,7948.22,authentication_failure,2,0.5961,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.3175,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003402,2031.92,bank_timeout,3,0.4586,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,persistent,0.95,escalate,0.2132,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_003407,3669.28,authentication_failure,2,0.4555,MEDIUM,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.1547,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003408,8108.55,network_error,1,0.5326,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.6938,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003410,1475.96,network_error,1,0.6435,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.7741,retry_now,0.9,recovered,1475.96,False,,6
TXN_003414,1879.97,bank_timeout,1,0.6582,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.8023,retry_now,0.9,recovered,1879.97,False,,6
TXN_003416,3656.53,bank_timeout,1,0.6194,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7945,retry_now,0.9,recovered,3656.53,False,,6
TXN_003418,2202.59,bank_timeout,1,0.5174,MEDIUM,Bank or issuer timeout,BANK_OR_NETWORK,temporary,0.92,retry,0.7039,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003420,4570.22,network_error,2,0.5832,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.5723,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003423,402.53,network_error,2,0.5394,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.5217,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003430,948.06,bank_timeout,2,0.612,HIGH,Bank or issuer timeout,BANK_OR_NETWORK,potentially_persistent,0.92,retry,0.6231,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003435,2133.16,bank_declined,1,0.5339,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3943,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003436,928.71,network_error,2,0.5167,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.5171,retry_later,0.82,retry_scheduled,0.0,False,,6
TXN_003440,1435.47,network_error,3,0.4396,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,persistent,0.93,escalate,0.2653,stop,0.96,stopped,0.0,False,Maximum automated retry threshold has been reached.,5
TXN_003441,1897.41,network_error,2,0.4709,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.4538,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
TXN_003442,363.37,network_error,1,0.6669,HIGH,Payment network connectivity failure,BANK_OR_NETWORK,temporary,0.9,retry,0.8641,retry_now,0.9,recovered,363.37,False,,6
TXN_003444,5595.65,authentication_failure,1,0.6019,HIGH,Payment authentication failed,AUTHENTICATION,potentially_persistent,0.88,customer_action,0.4618,stop,0.84,stopped,0.0,False,Low recovery probability and customer action is required.,5
TXN_003445,2007.76,bank_declined,1,0.4921,MEDIUM,Bank declined the payment,BANK_DECLINE,potentially_persistent,0.91,alternate_payment,0.3438,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003449,1870.45,insufficient_funds,1,0.5265,MEDIUM,Insufficient customer funds,CUSTOMER_FUNDS,potentially_persistent,0.94,alternate_payment,0.387,stop,0.88,stopped,0.0,False,Low recovery probability combined with a payment-instrument issue.,5
TXN_003452,791.89,network_error,2,0.456,MEDIUM,Payment network connectivity failure,BANK_OR_NETWORK,potentially_persistent,0.9,retry,0.3782,send_reminder,0.76,awaiting_customer_action,0.0,False,,6
